isoform,plddt_difference,exon_skipping,alternative_donor_site,alternative_acceptor_site,mutually_exclusive_exon,intron_retention,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon,tm_align
Q9UM21-2,3.154205033030607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.33333333333331,16.0,0.543028545
P15812-9,0.5772684547108611,188.33333333333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526256439
Q9H974-3,1.3052121495691154,43.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,71.33333333333333,0.0,0.792241331
P35240-8,1.5165281385280878,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.768110606
Q7Z6G3-2,1.6231551497118772,8.333333333333334,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.463710663
Q86SX3-4,12.3797627077224,120.33333333333334,0.0,0.0,0.0,0.0,125.33333333333331,0.0,0.0,0.0,0.280861334
P43351-3,9.326217858249308,0.0,0.0,18.333333333333332,0.0,0.0,0.0,295.3333333333333,0.0,0.0,0.521464493
Q13557-9,2.0796128453224867,10.666666666666666,0.0,0.0,0.0,0.0,0.0,20.66666666666667,0.0,0.0,0.904961164
Q86VW1-2,0.11884960949343792,0.0,0.0,0.0,0.0,32.333333333333336,0.0,0.0,1.9999999999999982,0.0,0.9220367004457892
O00478-2,0.654862213544888,6.666666666666667,0.0,0.0,0.0,0.0,41.66666666666667,0.0,0.0,0.0,0.471694556
Q9BQQ3-2,15.044635835095207,0.0,0.0,13.666666666666666,0.0,0.0,0.0,210.33333333333334,0.0,0.0,0.634062069
O76083-11,7.163777072380412,115.33333333333333,0.0,0.0,0.0,0.0,17.333333333333336,0.0,0.0,0.0,0.692073678
Q6UX41-3,5.466349411764696,6.666666666666667,0.0,43.333333333333336,0.0,0.0,0.0,196.33333333333334,0.0,0.0,0.590118314
Q5VT79-2,15.197512298896385,88.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698620597
O75888-4,3.0425578378377764,26.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603462381
P16871-3,17.626744797535892,31.0,0.0,0.0,0.0,0.0,0.0,166.33333333333331,0.0,0.0,0.666858483
O60260-3,0.3191839794812097,70.0,0.0,0.0,0.0,0.0,78.33333333333334,96.66666666666669,0.0,0.0,0.523835102
P01011-2,1.3116381008668725,91.0,0.0,0.0,0.0,0.0,0.0,115.33333333333334,0.0,0.0,0.587602218
Q9UHI5-3,7.130082519457886,51.0,0.0,0.0,0.0,0.0,171.66666666666669,0.0,0.0,0.0,0.642990226
P08697-2,4.602494550623163,67.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.803112018
O60499-2,10.034691566265067,20.666666666666668,3.3333333333333335,24.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.494208249
Q1MX18-6,3.521521921084002,26.0,0.0,0.0,0.0,0.0,46.66666666666667,38.33333333333333,0.0,0.0,0.868815584
Q8NFW8-2,0.2073238597536431,57.0,0.0,0.0,0.0,0.0,0.0,113.33333333333334,0.0,0.0,0.685769978
Q70YC5-2,3.491324051324,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.666666666666664,0.54431424
P56817-6,1.5104970378390874,0.0,25.0,0.0,0.0,0.0,0.0,0.0,99.66666666666667,0.0,0.7619311
O00453-5,1.7545727765158148,7.333333333333333,0.0,0.0,0.0,0.0,0.0,30.333333333333332,0.0,0.0,0.519557399
Q9Y296-2,8.207774180157728,0.0,18.333333333333332,35.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.640833367
Q99538-3,3.963316136482163,79.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0.851937939
Q7Z422-2,3.079370015948996,16.333333333333332,1.0,0.0,0.0,0.0,2.333333333333334,0.0,0.0,0.0,0.33492076
Q5R372-8,2.9188492787266256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.6666666666665,234.33333333333334,0.203622466
O95498-3,3.1081834935896353,96.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.611019874
Q9UBI4-5,4.708896100219377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.596546365
P35240-6,3.1967790590688168,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.847963395
Q8TBF2-7,15.46840192974517,0.0,7.333333333333334,0.0,0.0,0.0,0.0,4.333333333333334,0.0,0.0,0.758446395
Q96JD6-3,7.601072500000001,56.333333333333336,0.0,0.0,0.0,0.0,0.0,12.666666666666664,0.0,0.0,0.849169774
Q13291-4,2.3763100464068003,27.333333333333332,0.0,0.0,0.0,0.0,0.0,5.666666666666666,0.0,0.0,0.7110439462784205
O95388-4,2.0952519996484256,151.0,0.0,0.0,0.0,0.0,0.0,60.333333333333336,0.0,0.0,0.416046676
O43776-2,18.425610789495906,23.333333333333332,0.0,0.0,0.0,0.0,0.0,348.33333333333337,0.0,0.0,0.568310558
P09493-7,0.1342253521127219,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.333333333333332,0.849080625
Q5XUX1-2,6.450130913010852,0.0,29.333333333333332,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8196521287746913
P43007-2,1.2241684339051915,77.66666666666667,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.501474883
P28347-2,4.471831774963519,54.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.601104773
P17342-3,6.444845793112833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.529576
O43766-2,0.7406333066186193,37.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,0.0,0.0,0.7687478
Q9H9T3-4,2.011322891216423,21.0,0.0,0.0,0.0,0.0,96.66666666666667,0.0,0.0,0.0,0.886689405
Q8N9N2-2,20.114858473389262,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33333333333333,0.739616476
Q07866-7,0.6167827045828318,21.666666666666668,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5668047327859057
Q8TB37-2,8.460153840578357,31.0,0.0,0.0,0.0,0.0,0.0,113.66666666666666,0.0,0.0,0.561700856
Q9H930-3,5.683260090884758,0.0,0.0,0.0,0.0,0.0,86.33333333333334,360.0,0.0,0.0,0.259588688
O15375-2,0.5289469306930812,0.0,16.0,0.0,0.0,0.0,0.0,44.66666666666667,0.0,0.0,0.87906025
A8MT69-3,13.930649212430836,17.666666666666668,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399198634
Q07812-5,16.108857977642288,32.333333333333336,0.0,0.0,0.0,0.0,0.0,60.33333333333333,0.0,0.0,0.738275997
Q99704-2,6.701489834032216,61.333333333333336,0.0,0.0,0.0,0.0,0.0,242.33333333333334,0.0,0.0,0.452849372
Q13557-10,0.9112367417761362,13.666666666666666,0.0,0.0,0.0,0.0,0.0,20.66666666666667,0.0,0.0,0.889984385
P26378-5,1.9818155773766222,0.0,14.0,0.0,0.0,0.0,0.0,0.0,116.33333333333333,0.0,0.728333877411204
Q9GZU7-3,0.9374851164161555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.666666666666664,0.0,0.780491634
Q9NR50-3,2.209816388232966,34.333333333333336,0.0,0.0,0.0,0.0,0.0,16.333333333333332,0.0,0.0,0.91404157
Q9H040-3,10.436381257224127,42.666666666666664,0.0,0.0,0.0,0.0,0.0,238.66666666666669,0.0,0.0,0.530716015
P48549-2,7.876510468424897,72.0,0.0,0.0,0.0,0.0,0.0,193.66666666666669,0.0,0.0,0.628582276
Q8NFF5-3,10.146392731911945,0.0,0.0,0.0,0.0,0.0,97.0,43.666666666666664,0.0,0.0,0.87210068
Q9NRG1-2,2.9322912280701985,25.333333333333332,0.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.0,0.835620914
Q6JVE6-2,9.364018716577519,36.333333333333336,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760954872
P78381-4,1.4473493245999123,27.666666666666668,0.0,0.0,0.0,0.0,0.0,2.6666666666666856,0.0,0.0,0.871238175
O95243-6,15.841311002895495,288.3333333333333,0.0,29.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.421521875
O15260-3,10.24203734897769,62.0,0.0,0.0,0.0,0.0,0.0,78.66666666666667,0.0,0.0,0.476740075
A0A0K2S4Q6-2,5.030654570285819,21.0,0.0,0.0,0.0,0.0,0.0,26.666666666666664,0.0,0.0,0.702588569
Q9NVT9-2,8.262295508274192,63.0,0.0,0.0,0.0,0.0,38.666666666666664,0.0,0.0,0.0,0.472716878
Q8WVV9-5,3.6022086468896646,32.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484272755173775
Q96KP6-2,2.802848613716918,20.0,7.0,0.0,0.0,0.0,0.0,5.666666666666668,0.0,0.0,0.624630866
Q9BTZ2-7,20.790820832695488,68.0,0.0,0.0,0.0,0.0,0.0,21.333333333333336,0.0,0.0,0.5709089207384968
Q86UA6-7,2.4944403192079534,37.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.311240682
Q9H115-3,10.2763505066456,15.333333333333334,0.0,0.0,0.0,0.0,77.66666666666667,0.0,0.0,0.0,0.80301409
P61006-2,6.502415458937193,0.0,6.666666666666667,0.0,0.0,0.0,0.0,6.666666666666668,0.0,0.0,0.784338794
Q9BY41-6,20.756740453790783,116.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.458856477
P82673-2,4.758004213079687,36.333333333333336,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.609140596
O14662-2,2.558558906882581,3.6666666666666665,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663499603
P67812-4,5.178475609756134,12.333333333333334,0.0,0.0,0.0,0.0,0.0,27.333333333333336,0.0,0.0,0.835083777
Q9UHP7-3,8.679545528148012,27.0,0.0,0.0,0.0,0.0,0.0,24.333333333333336,0.0,0.0,0.679057906
O75449-2,3.642281124550564,117.33333333333334,0.0,0.0,0.0,0.0,0.0,61.666666666666664,0.0,0.0,0.41509797
P55075-3,5.568706657351115,28.666666666666668,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780707635
P49326-2,0.2552592738881856,117.33333333333333,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.761289524
Q8TDF5-1,12.316031894934426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.3333333333333,0.472783744
Q6UXG3-5,4.672559137649529,33.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.690349856
Q6BAA4-3,0.6505350010510966,6.666666666666667,34.666666666666664,0.0,0.0,0.0,0.0,116.33333333333334,0.0,0.0,0.576523448
Q9BYM8-3,0.7296339869280501,48.0,0.0,0.0,0.0,0.0,6.333333333333334,0.0,0.0,0.0,0.504205921
Q9GZT8-3,17.73175792265812,46.0,0.0,0.0,0.0,0.0,0.0,45.66666666666667,0.0,0.0,0.474837509
Q9UQ74-2,1.345741452079423,121.66666666666667,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7958391581977203
O15527-6,0.5719888517280225,126.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333336,0.760112057
Q9UHB4-3,5.011013319958707,33.666666666666664,0.0,7.333333333333333,0.0,0.0,0.0,34.666666666666664,0.0,0.0,0.794222047
Q96PB7-6,12.558470113568461,0.0,0.0,0.0,0.0,0.0,94.33333333333333,0.0,0.0,242.66666666666666,0.308607005
P46098-5,3.286260825143401,0.0,0.0,0.0,0.0,32.333333333333336,6.0,0.0,0.0,0.0,0.894938021
Q14141-3,1.1879653601200886,100.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.766188677
Q6DN72-2,2.910631492619004,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.7372605733573417
Q8TAQ9-2,8.090255745420848,11.666666666666666,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.685419886
Q5EB52-3,4.689032610918062,33.666666666666664,0.0,0.0,0.0,0.0,8.66666666666667,0.0,0.0,0.0,0.86632322678643
Q15051-3,6.338689691711664,36.333333333333336,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.719595666
Q9HCU8-2,12.296356323198864,37.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.0,0.321441071
O95278-5,19.30151475507128,80.33333333333333,0.0,0.0,0.0,0.0,0.0,26.33333333333333,0.0,0.0,0.649880892
Q9UG56-2,0.47260257538709993,55.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666666,0.0,0.785392017
O00148-2,4.097900417472829,36.333333333333336,0.0,0.0,0.0,0.0,0.0,67.66666666666667,0.0,0.0,0.828328697
Q9UHJ9-4,18.337507466739027,0.0,0.0,24.333333333333332,0.0,0.0,0.0,46.0,0.0,0.0,0.703953301
Q5TBC7-2,11.342971078001739,115.0,0.0,0.0,0.0,0.0,0.0,8.666666666666668,0.0,0.0,0.28039642
P54219-2,0.19501707021784398,44.333333333333336,0.0,0.0,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.792893509
Q9NR21-2,5.05632560495458,40.0,0.0,0.0,0.0,0.0,40.33333333333333,0.0,0.0,0.0,0.774831445
P62508-3,2.163271552490656,0.0,7.0,0.0,0.0,0.0,22.666666666666675,0.0,0.0,0.0,0.522447902
Q8IW45-4,0.017962523863360502,94.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30.666666666666668,0.0,0.814342195
Q8IX04-3,8.719194098021333,62.66666666666667,0.0,0.0,0.0,0.0,0.0,50.666666666666664,0.0,0.0,0.527929085
P06753-3,1.391970310391514,26.0,0.0,0.0,1.6666666666666679,0.0,0.0,0.0,36.666666666666664,25.333333333333332,0.892872701
P48023-2,7.549575475663431,15.0,0.0,0.0,0.0,0.0,0.0,138.33333333333334,0.0,0.0,0.295910683
Q9UM11-3,0.6114108910892355,88.33333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855868591741324
O15151-4,10.123419362867189,272.3333333333333,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321145825
Q9H857-3,4.383976576055417,24.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.822545913
Q8N443-3,6.682135540231883,114.66666666666667,0.0,0.0,0.0,0.0,0.0,25.666666666666686,0.0,0.0,0.404564795
O14874-2,4.1645084770322,29.666666666666668,0.0,0.0,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.7403249398936992
Q9NW64-2,2.722201257861599,44.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.749252849
O75436-2,1.4468751294516125,47.333333333333336,0.0,0.0,0.0,0.0,0.0,28.33333333333333,0.0,0.0,0.864238025
Q92629-3,2.313062824394393,0.0,0.0,0.0,0.0,0.0,0.0,33.666666666666664,0.0,0.0,0.72594288
Q02094-2,8.291957313717845,40.333333333333336,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.849912992
Q96HL8-4,2.314734265914481,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.476813428
O75648-2,3.2518700409359695,27.333333333333332,0.0,0.0,0.0,0.0,0.0,17.33333333333333,0.0,0.0,0.888656212
Q16831-2,23.92485842293911,129.66666666666666,0.0,0.0,0.0,0.0,0.0,142.66666666666669,0.0,0.0,0.162192016
O15264-2,12.809909173285007,50.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.6521572381533991
Q8NFJ9-3,5.386400986093264,128.0,0.0,0.0,0.0,0.0,0.0,17.66666666666667,0.0,0.0,0.489782558
Q9UP65-3,0.9163756369699456,0.0,0.33333333333333215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914071872
Q96RR4-5,3.601900663880059,56.666666666666664,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.0,0.0,0.632734061
P09493-8,0.29788732394379736,26.0,0.0,0.0,5.666666666666668,0.0,0.0,0.0,0.0,26.333333333333332,0.890954081
Q8NG50-8,7.5769458723140986,88.66666666666666,0.0,0.0,0.0,0.0,0.0,57.33333333333333,0.0,0.0,0.705705195
Q8WWZ8-2,7.823211180656827,138.33333333333334,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.728452437
P48551-3,19.47981256855016,43.333333333333336,0.0,0.0,0.0,0.0,0.0,232.33333333333331,0.0,0.0,0.613490067
Q14994-9,7.0401340612002485,0.0,4.0,0.0,0.0,0.0,0.0,0.0,35.666666666666664,13.0,0.668346259
Q6MZQ0-4,14.019335100742438,42.0,0.0,0.0,0.0,0.0,0.0,120.66666666666667,0.0,0.0,0.687756924
P52757-5,7.720316301703093,57.666666666666664,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.528429077
Q96DX5-3,11.809563492063461,0.0,10.0,0.0,0.0,0.0,0.0,31.66666666666667,0.0,0.0,0.730337497
O15374-2,2.1618829327213547,44.0,0.0,0.0,0.0,0.0,17.666666666666668,0.0,0.0,0.0,0.82299293
Q8N999-2,5.9419935222672535,39.0,0.0,0.0,0.0,0.0,0.0,246.33333333333334,0.0,0.0,0.185432137
Q14129-2,15.130052749719383,39.333333333333336,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.363204067
P48167-2,9.809580453015087,97.33333333333333,0.0,0.0,0.0,0.0,0.0,96.33333333333334,0.0,0.0,0.734695575
Q9NNX6-4,3.921166313059871,50.333333333333336,8.666666666666666,176.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.336327338
Q86XW9-3,1.609931382793448,62.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999999999999998,0.502934184
O43586-2,1.96293802073248,30.0,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.831784729
O15530-5,4.208356495420389,69.66666666666666,0.0,0.0,0.0,0.0,0.0,31.666666666666664,0.0,0.0,0.645797136
A1XBS5-4,2.7962534668111374,28.333333333333332,0.0,0.0,0.0,0.0,0.0,55.33333333333333,0.0,0.0,0.815368487
Q9NQ48-3,5.374191968018536,75.66666666666667,0.0,0.0,0.0,0.0,0.0,4.333333333333333,33.0,0.0,0.581566817
Q8N8Q1-5,2.9501604549609084,12.333333333333334,0.0,44.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.803111311
Q9UIB8-3,3.191231000353497,10.666666666666666,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738407978
Q96HC4-3,9.933138838361693,123.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.3333333333333,0.336480636
Q8NC96-2,11.524990374331594,27.0,0.0,0.0,0.0,0.0,0.0,144.66666666666666,0.0,0.0,0.658503207
Q8N9I9-2,1.9474427336351994,0.0,6.333333333333333,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.461864463
Q969S2-4,7.821789379741233,117.33333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.761903865
Q96AP7-2,6.036087288597955,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.66666666666666,0.391334329
Q8TC41-2,21.5204648104663,38.0,0.0,0.0,0.0,0.0,0.0,13.333333333333332,292.0,0.0,0.414808727
Q6W5P4-3,3.2208490566037824,33.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,0.0,0.0,0.835520054
Q99720-4,0.32585117184197543,0.0,0.0,15.666666666666666,0.0,0.0,0.0,101.0,0.0,0.0,0.521111178
Q9ULB1-2,2.610355411970488,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796521721
Q86UA6-9,1.7821165000616617,67.66666666666666,0.0,0.0,0.0,0.0,0.0,2.666666666666666,0.0,0.0,0.319441288
P35241-4,2.502404672276768,123.0,0.0,0.0,0.0,0.0,12.000000000000002,0.0,0.0,0.0,0.6475375
Q32NB8-2,6.445367952334166,25.666666666666668,0.0,0.0,0.0,0.0,0.0,26.33333333333333,0.0,0.0,0.784194653
Q6KCM7-3,0.358081520276599,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,26.333333333333336,0.0,0.775683615
Q6UX41-7,0.4801866666666257,115.66666666666667,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.734464682
Q9NZ43-2,13.273220764796164,58.0,0.0,0.0,0.0,0.0,0.0,54.666666666666664,0.0,0.0,0.63718487
Q0GE19-7,15.319588235294162,45.333333333333336,0.0,0.0,0.0,0.0,0.0,206.66666666666669,0.0,0.0,0.388613349
Q13795-4,0.47459273878538966,23.333333333333332,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.77275394
Q9Y4P8-2,4.208999170769644,17.666666666666668,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856618193
Q18PE1-4,10.828061391223116,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,245.33333333333334,0.0,0.0,0.582156073
P24071-5,1.825715206680087,11.666666666666666,0.0,0.0,0.0,0.0,0.0,47.66666666666667,0.0,0.0,0.751255946
Q8TCU3-2,10.045590880054874,42.333333333333336,0.0,9.0,0.0,0.0,0.0,70.66666666666667,0.0,0.0,0.778726972
P82663-3,20.51910740690954,29.0,0.0,0.0,0.0,0.0,0.0,14.666666666666664,0.0,0.0,0.636447291
Q01638-4,7.7925975144053865,0.0,0.0,0.0,0.0,0.0,116.33333333333333,227.0,0.0,0.0,0.637911502
O43521-7,13.823147950089151,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,23.0,0.388345245
P24557-4,3.5339297027962573,54.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,0.0,0.0,0.90194679
Q9NWM0-4,2.4011961322225233,29.666666666666668,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,0.0,0.870149354
Q8WXU2-2,5.0535213723284755,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.666666666666668,0.5194211107174532
Q13362-4,0.14744543398369103,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,42.66666666666667,0.0,0.813061113
Q86UY5-2,3.053906078560445,55.666666666666664,0.0,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.618272688
Q5JVF3-4,11.173618317316567,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935543615
Q12846-2,0.904011755977848,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,25.333333333333336,0.0,0.671198506
P78381-5,3.2324072045758925,60.666666666666664,0.0,0.0,0.0,0.0,0.0,2.6666666666666856,0.0,0.0,0.739255522
P04798-3,1.8406108180733725,0.0,0.0,0.0,0.0,0.0,261.0,93.66666666666667,0.0,0.0,0.629807022
Q9H1Y0-2,1.9992712505767543,42.333333333333336,0.0,0.0,0.0,0.0,35.33333333333333,0.0,0.0,0.0,0.849285247
Q99961-3,1.0626816361554319,0.0,33.666666666666664,30.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.578336749
Q86X40-2,9.907068836023214,53.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666679,0.0,0.0,0.703226025118783
Q9NWD8-2,2.283866838191429,61.0,0.0,0.0,0.0,0.0,0.0,49.33333333333333,0.0,0.0,0.529383344
Q15853-4,12.710379352063434,116.66666666666667,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484629684
Q9H313-3,2.380144444444511,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941140463
O75908-4,8.142175998022566,15.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.478490386
Q8IZ96-7,5.344660005820131,52.666666666666664,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.448168415
Q4G1C9-4,3.616395348837216,34.333333333333336,0.0,0.0,0.0,0.0,0.0,140.66666666666666,0.0,0.0,0.575919897
P54107-2,0.5053382067596459,29.333333333333332,0.0,0.0,0.0,0.0,0.0,41.333333333333336,0.0,0.0,0.844746497
P13726-2,4.361944737216945,53.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666714,0.0,0.0,0.732351052
O43556-3,2.3710726734894365,2.666666666666668,0.0,0.0,0.0,0.0,0.0,11.333333333333332,0.0,0.0,0.593070983
Q02641-2,3.254035791708617,0.0,0.0,0.0,26.000000000000004,0.0,0.0,119.66666666666666,0.0,0.0,0.638865921
P45378-4,2.2234002973978306,18.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.687326395
O00233-2,4.829588259274345,21.333333333333332,0.0,0.0,0.0,0.0,0.0,35.33333333333333,0.0,0.0,0.661715883
Q9NVJ2-2,11.417995580183344,45.666666666666664,0.0,0.0,0.0,0.0,0.0,23.33333333333333,0.0,0.0,0.614447678
P14314-2,0.15375995671001874,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975496195
P55345-4,5.187485875480547,145.33333333333334,0.0,0.0,0.0,0.0,0.0,2.333333333333334,0.0,0.0,0.709026301
Q8WVV5-3,0.47898026708882924,93.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.423169664
Q15366-7,3.2674679934523,43.333333333333336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612539337
Q02161-5,5.405085022890802,50.666666666666664,0.0,0.0,0.0,0.0,0.0,30.333333333333332,0.0,0.0,0.862234557
O00338-2,8.498810194559454,31.333333333333332,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953880526
Q8WWY3-4,1.401786424172201,0.0,0.0,0.0,0.0,29.0,0.0,36.666666666666664,0.0,0.0,0.496532175
Q96PU8-5,3.7327355985827637,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666668,0.675489444
P15428-2,2.541344090563527,54.333333333333336,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.799659546
Q86SE8-2,12.159418636613495,55.333333333333336,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.739941538
Q9H008-2,2.8866878306878903,30.333333333333332,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.0,0.0,0.860063342
Q7RTN6-3,2.9581163508309345,28.333333333333336,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884693663
Q93038-7,0.7386736325224916,137.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.315854937
Q8N9B4-2,10.257181844148377,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,217.66666666666669,0.635435972
Q8N7S2-2,11.368950447700442,87.0,0.0,0.0,0.0,0.0,0.0,2.333333333333334,0.0,0.0,0.303666392
O14717-4,7.944646612268102,25.333333333333332,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.567120806
P10966-3,10.04230851777325,29.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.644432854
P29218-2,18.149235495751725,36.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,0.0,0.0,0.71318689
Q9H4I8-3,4.884118262192246,118.66666666666666,14.333333333333334,45.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.56271488
Q9NQ25-5,2.574563432835845,34.333333333333336,0.0,0.0,0.0,0.0,0.0,4.333333333333336,0.0,0.0,0.74355219
Q9GZM8-3,1.2755140509013216,11.333333333333334,0.0,0.0,0.0,0.0,0.0,28.666666666666668,0.0,0.0,0.563140029
Q11203-24,12.531593233830861,175.0,0.0,15.0,0.0,0.0,0.0,12.666666666666668,0.0,0.0,0.632736925
