isoform,length,plddt,class,seqence identity,tm-score,helix,sheet,loop,surface charge,radius of gyration,high id low tm,charge positive,charge negative,radius positive,radius negative,ptm added,ptm buried to exposed,ptm exposed to buried,ptm missed,ptm added(curated),ptm buried to exposed(curated),ptm exposed to buried(curated),ptm missed(curated)
Q13506-2,458,64.38554585,low,94.04517454,0.403618731,0.414847162,0,0.585152838,-3,41.38661601,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NFA2-4,370,64.3812973,low,98.40425532,0.834240349,0.232432432,0.275675676,0.491891892,12,29.28932442,na,na,na,na,na,0,0,0,0,0,0,0,0
Q00613-2,489,64.37936605,low,86.48148148,0.404306674,0.347648262,0.022494888,0.629856851,-11,46.77222825,na,na,na,na,na,0,0,0,0,0,0,0,0
Q14781-2,211,64.37890995,low,23.74768089,0.263660808,0.180094787,0.127962085,0.691943128,13,36.35781606,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6NZ36-4,195,64.37702564,low,92.30769231,0.727454344,0.220512821,0.051282051,0.728205128,0,29.02179936,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8N7B6-3,123,64.37439024,low,49.59677419,0.26637608,0.333333333,0,0.666666667,7,27.12112965,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96K19-4,162,64.37419753,low,51.34099617,0.344202836,0.611111111,0,0.388888889,-1,27.95562383,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6ZWJ1-2,245,64.37334694,low,42.65232975,0.235213281,0.351020408,0.024489796,0.624489796,-11,32.63468942,na,na,na,na,na,0,0,0,0,0,0,0,0
Q03060-31,299,64.37220736,low,74.79224377,0.341597979,0.311036789,0.073578595,0.615384615,1,37.7307041,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NCR6-3,111,64.36477477,low,20.77464789,0.196812035,0.189189189,0.054054054,0.756756757,3,23.23873084,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NFA2-3,371,64.3590027,low,98.67021277,0.635223015,0.237196765,0.274932615,0.48787062,11,27.64802789,na,na,na,na,na,0,0,0,0,0,0,0,0
P15692-12,327,64.35574924,low,34.5410628,0.45829567,0.180428135,0.177370031,0.642201835,1.11E-16,40.14828583,na,na,TRUE,TRUE,na,0,0,0,0,0,0,0,0
Q9BUF7-2,123,64.35268293,low,82.8125,0.571167699,0.552845528,0,0.447154472,1,34.13261622,na,na,na,na,na,0,0,0,0,0,0,0,0
Q330K2-3,121,64.34958678,low,30.38348083,0.248583431,0.512396694,0,0.487603306,5,24.48743298,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9UBU3-6,91,64.34901099,low,68.37606838,0.300081127,0.351648352,0,0.648351648,0,27.31580713,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6H9L7-4,76,64.34842105,low,8.658743633,0.261583819,0.328947368,0,0.671052632,9,28.08608872,na,na,na,na,na,0,0,0,0,0,0,0,0
Q15742-3,461,64.32780911,low,87.80952381,0.446873007,0.342733189,0,0.657266811,-6,39.17010032,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6P1Q0-6,99,64.32707071,low,25.06811989,0.284603223,0.414141414,0,0.585858586,15,20.99472451,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96G74-3,561,64.32368984,low,97.72329247,0.486762375,0.326203209,0.042780749,0.631016043,-6,46.14576646,na,na,na,na,na,0,0,0,0,0,0,0,0
Q16630-2,588,64.31880952,low,93.70748299,0.358868815,0.301020408,0.035714286,0.663265306,1.11E-16,46.33872655,na,na,na,na,na,0,0,0,0,0,0,0,0
Q5SXH7-2,448,64.31792411,low,80.77709611,0.37103486,0.189732143,0.178571429,0.631696429,-13,40.53409502,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8N8Q1-4,128,64.31125,low,25.59055118,0.242176234,0.4296875,0,0.5703125,0,32.06877372,na,na,TRUE,TRUE,na,0,0,0,0,0,0,0,0
Q15041-2,174,64.30982759,low,85.71428571,0.730634942,0.885057471,0,0.114942529,12,22.08966528,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NA72-3,550,64.30581818,low,95.13043478,0.536851408,0.430909091,0,0.569090909,1,85.10188499,na,na,na,na,na,0,0,0,0,0,0,0,0
O14593-2,223,64.30183857,low,85.38461538,0.497075804,0.322869955,0,0.677130045,-22,29.81925023,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9H019-2,205,64.29921951,low,56.84931507,0.413303028,0.302439024,0,0.697560976,13,33.89603649,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9BQI9-2,270,64.29866667,low,96.08540925,0.518851077,0.088888889,0.185185185,0.725925926,2,35.672359,na,na,na,na,na,0,0,0,0,0,0,0,0
Q15544-2,154,64.29746753,low,63.72093023,0.252620591,0.246753247,0,0.753246753,-17,30.40323272,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96B96-2,185,64.29221622,low,87.02702703,0.324163319,0.664864865,0,0.335135135,-3,31.31981503,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NFH5-2,309,64.28304207,low,94.78527607,0.48365166,0.220064725,0.090614887,0.689320388,7,40.14536527,na,na,na,na,na,0,0,0,0,0,0,0,0
O76090-3,604,64.27516556,low,78.46385542,0.584413718,0.369205298,0,0.630794702,-7,39.313379,na,na,na,na,na,0,0,0,0,0,0,0,0
P15692-17,354,64.27274011,low,41.74757282,0.500087367,0.18079096,0.189265537,0.629943503,1,40.86738571,na,na,TRUE,TRUE,na,0,0,0,0,0,0,0,0
Q9GZY8-5,238,64.2657563,low,69.59064327,0.237698325,0.319327731,0,0.680672269,-1,36.55240328,na,na,na,na,na,0,0,0,0,0,0,0,0
O94864-2,412,64.26201456,low,99.03381643,0.600870099,0.351941748,0,0.648058252,-23,40.85057961,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9BSG5-2,261,64.26164751,low,87.7394636,0.616060825,0.249042146,0,0.750957854,2,39.04232532,na,na,na,na,na,0,0,0,0,0,0,0,0
P15692-16,389,64.26151671,low,50.72815534,0.465580286,0.174807198,0.190231362,0.63496144,16,44.70011352,na,na,na,TRUE,na,0,0,0,0,0,0,0,0
Q08495-4,365,64.2609863,low,90.12345679,0.331590392,0.323287671,0.016438356,0.660273973,4,40.67149579,na,na,na,na,na,0,0,0,0,0,0,0,0
Q03060-21,285,64.25708772,low,70.91412742,0.286568066,0.322807018,0,0.677192982,4,38.81934139,na,na,na,na,na,0,0,0,0,0,0,0,0
Q01113-2,500,64.25306,low,95.96928983,0.52993891,0.164,0.176,0.66,-17,42.27024661,na,na,na,na,na,0,0,0,0,0,0,0,0
Q03060-22,282,64.2479078,low,72.1448468,0.463678161,0.343971631,0.081560284,0.574468085,-10,36.25308786,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96LI6-2,203,64.24591133,low,44.38902743,0.397200425,0.389162562,0.083743842,0.527093596,-7,32.95939074,na,na,na,na,na,0,0,0,0,0,0,0,0
P29558-2,403,64.24466501,low,99.26108374,0.500385417,0.124069479,0.099255583,0.776674938,5,39.97238933,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9H8M2-1,501,64.23493014,low,74.12140575,0.295101248,0.44510978,0.021956088,0.532934132,-19,37.34791504,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8IX90-3,388,64.23417526,low,89.0736342,0.35703834,0.317010309,0,0.682989691,-15,43.80821202,na,na,na,na,na,0,0,0,0,0,0,0,0
Q5JUW0-3,98,64.23336735,low,46.7032967,0.40430958,0.510204082,0,0.489795918,-7,16.47391481,na,na,na,na,na,0,0,0,0,0,0,0,0
Q92731-7,439,64.23072893,low,82.83018868,0.483219508,0.348519362,0.01594533,0.635535308,16,37.75039745,na,na,na,na,na,0,0,0,0,0,0,0,0
O60224-2,153,64.23065359,low,57.00483092,0.475849333,0.483660131,0,0.516339869,11,25.93523632,na,na,na,na,na,0,0,0,0,0,0,0,0
Q13422-8,226,64.23039823,low,42.38921002,0.313451968,0.261061947,0.084070796,0.654867257,-8,32.60407002,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96HH9-3,447,64.22404922,low,92.17002237,0.531242582,0.362416107,0.11409396,0.523489933,6,41.85743836,na,na,na,na,na,0,0,0,0,0,0,0,0
Q13261-4,252,64.22305556,low,84.64285714,0.518172788,0.178571429,0.091269841,0.73015873,12,44.41735159,na,na,na,na,na,0,0,0,0,0,0,0,0
P01011-3,95,64.21231579,low,17.68867925,0.250622498,0.526315789,0,0.473684211,1,23.59120684,na,na,na,na,na,0,0,0,0,0,0,0,0
O75438-2,105,64.20990476,low,55.23809524,0.512699939,0.457142857,0,0.542857143,3,32.9004297,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96FT9-4,113,64.20955752,low,39.81900452,0.21551413,0.424778761,0,0.575221239,-2,33.90990226,na,na,na,na,na,0,0,0,0,0,0,0,0
Q08495-3,358,64.20935754,low,88.39506173,0.219974711,0.324022346,0,0.675977654,4,38.43308504,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8N690-3,43,64.20767442,low,28.57142857,0.368489643,0.720930233,0,0.279069767,0,22.1262849,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9UBU3-5,66,64.20606061,low,38.46153846,0.325218108,0.575757576,0,0.424242424,-1,17.8207315,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NYK6-3,296,64.19391892,low,99.66329966,0.356405376,0.415540541,0,0.584459459,-6,34.05441742,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96KR7-2,518,64.18608108,low,92.66547406,0.397179755,0.332046332,0,0.667953668,17,55.86147002,na,na,na,na,na,0,0,0,0,0,0,0,0
Q08117-2,264,64.17189394,low,71.59090909,0.523806202,0.515151515,0,0.484848485,6,35.37587412,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8IUX1-3,110,64.17154545,low,44.7826087,0.418085443,0.790909091,0,0.209090909,3,29.29981063,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96NX9-3,380,64.17,low,63.43906511,0.383504302,0.442105263,0,0.557894737,-4,45.59148606,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8N0W5-2,189,64.16634921,low,54.51505017,0.248130049,0.275132275,0,0.724867725,-2,32.5018833,na,na,na,na,na,0,0,0,0,0,0,0,0
O75030-11,357,64.16521008,low,65.53672316,0.359205942,0.414565826,0,0.585434174,-9,44.86565034,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6XE24-5,421,64.15736342,low,96.33867277,0.464220088,0.111638955,0.095011876,0.793349169,2,39.77499495,na,na,na,na,na,0,0,0,0,0,0,0,0
Q14847-3,205,64.15356098,low,68.65671642,0.311140699,0.27804878,0.136585366,0.585365854,-12,35.42466843,na,na,na,na,na,0,0,0,0,0,0,0,0
Q12857-2,498,64.14578313,low,93.38521401,0.593421492,0.277108434,0.012048193,0.710843373,5,39.40826402,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NHW4-10,103,64.14339806,low,58.92857143,0.431317339,0.27184466,0.145631068,0.582524272,8,22.12864559,na,na,na,na,na,0,0,0,0,0,0,0,0
O75909-4,600,64.13906667,low,96.66666667,0.54502199,0.315,0,0.685,8,39.72304034,na,na,na,na,na,0,0,0,0,0,0,0,0
P57723-2,360,64.13861111,low,89.33002481,0.336002365,0.275,0.125,0.6,5,33.51818519,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6ZS27-3,452,64.13035398,low,80.28747433,0.491301416,0.296460177,0.14380531,0.559734513,3,37.20023129,na,na,na,na,na,0,0,0,0,0,0,0,0
Q86XK3-2,307,64.12514658,low,78.50162866,0.452362122,0.592833876,0,0.407166124,4,36.6885126,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8WY98-4,96,64.12416667,low,49.3902439,0.449463347,0.833333333,0,0.166666667,2,22.28054416,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9Y3C1-3,232,64.11857759,low,55.24193548,0.57778202,0.353448276,0,0.646551724,24,34.32093833,na,na,na,na,na,0,0,0,0,0,0,0,0
A1Z1Q3-6,98,64.11489796,low,16.77852349,0.149971146,0,0,1,-20,37.67114008,na,na,na,na,na,0,0,0,0,0,0,0,0
P15408-3,287,64.11400697,low,88.03680982,0.510043307,0.303135889,0,0.696864111,1,40.01250681,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NQC8-2,355,64.11233803,low,85.63380282,0.544637881,0.281690141,0,0.718309859,-32,39.57810078,na,na,na,na,na,0,0,0,0,0,0,0,0
Q07812-3,41,64.10926829,low,10.1010101,0.184448782,0,0,1,3,24.92333631,na,na,na,TRUE,na,0,0,0,0,0,0,0,0
Q14201-2,296,64.10155405,low,85.13513514,0.484393869,0.280405405,0.070945946,0.648648649,11,29.1926417,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96K30-2,177,64.08723164,low,61.33828996,0.288348902,0.06779661,0,0.93220339,16,41.25354638,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6XE24-4,420,64.085,low,96.10983982,0.505992868,0.111904762,0.095238095,0.792857143,2,39.05942845,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6UWV2-3,108,64.08444444,low,34.14634146,0.41599165,0.148148148,0.092592593,0.759259259,4,28.58200656,na,na,na,na,TRUE,0,0,0,0,0,0,0,0
Q92529-2,471,64.08106157,low,75.92592593,0.499422948,0.214437367,0.191082803,0.59447983,0,36.68399071,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96AH0-2,124,64.06814516,low,60.78431373,0.280700199,0.064516129,0,0.935483871,5,29.5937071,na,na,na,na,na,0,0,0,0,0,0,0,0
Q5TID7-2,418,64.06370813,low,79.60784314,0.235276001,0.399521531,0.028708134,0.571770335,-18,43.98885858,na,na,na,na,na,0,0,0,0,0,0,0,0
A6NK97-2,347,64.0610951,low,38.86178862,0.515836746,0.458213256,0.034582133,0.507204611,2,31.80854832,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NVS9-2,69,64.05608696,low,17.94871795,0.180170662,0.623188406,0,0.376811594,5,24.11419331,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96J86-3,132,64.05530303,low,72.95597484,0.484946222,0.590909091,0,0.409090909,0,26.19295298,na,na,na,na,na,0,0,0,0,0,0,0,0
Q14714-2,132,64.05386364,low,54.32098765,0.407987462,0.568181818,0,0.431818182,3,39.93747395,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9UBW5-3,539,64.05330241,low,95.22123894,0.485775659,0.361781076,0,0.638218924,-25,45.61773039,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96Q45-2,400,64.035225,low,96.56862745,0.607214075,0.4225,0.03,0.5475,-1,46.43995325,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NZR4-5,280,64.03332143,low,72.97297297,0.397654698,0.257142857,0,0.742857143,5,38.54132884,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8WXS3-6,54,64.03055556,low,37.24137931,0.247584724,0,0,1,-6,35.52947261,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9Y5U2-2,265,64.03003774,low,78.72340426,0.194492582,0.181132075,0,0.818867925,-2,38.91712994,na,na,na,na,na,0,0,0,0,0,0,0,0
P14316-2,347,64.02518732,low,99.4269341,0.612173793,0.132564841,0.054755043,0.812680115,0,41.74737417,na,na,na,na,na,0,0,0,0,0,0,0,0
Q86UC2-2,464,64.02459052,low,82.85714286,0.30338956,0.42887931,0,0.57112069,-10,65.27116082,na,na,na,na,na,0,0,0,0,0,0,0,0
P78317-2,113,64.02035398,low,38.7254902,0.149773923,0,0,1,-6,38.37806422,na,na,na,na,na,0,0,0,0,0,0,0,0
Q86UT5-4,386,64.01603627,low,62.47848537,0.565356943,0.14507772,0.165803109,0.689119171,9,33.64687711,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8N4P6-2,354,64.01282486,low,53.76712329,0.523073095,0.262711864,0.073446328,0.663841808,19,35.4560667,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96G74-5,566,64.0119788,low,99.12434326,0.463939334,0.333922261,0.042402827,0.623674912,-6,45.21089977,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9P2T0-2,355,64.00935211,low,93.66754617,0.18588909,0.270422535,0,0.729577465,5,45.33093438,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96Q40-6,345,64.00631884,low,70.3539823,0.4279607,0.249275362,0.139130435,0.611594203,3,27.87472178,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9C0E8-4,459,64.00339869,low,93.24618736,0.399815438,0.31372549,0.041394336,0.644880174,-17,44.74273888,na,na,na,na,na,0,0,0,0,0,0,0,0
P52943-2,282,64.0006383,low,69.14893617,0.429003383,0.060283688,0.09929078,0.840425532,7,33.79339859,na,na,na,na,na,0,0,0,0,0,0,0,0
Q719I0-2,146,63.99952055,low,47.4916388,0.49120693,0.253424658,0.253424658,0.493150685,2,20.69246819,na,na,na,na,na,0,0,0,0,0,0,0,0
Q7Z7D3-3,87,63.99563218,low,12.98701299,0.286101863,0.597701149,0,0.402298851,0,28.33846136,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9Y548-2,123,63.98747967,low,40.19607843,0.326434964,0.756097561,0,0.243902439,2,27.75213574,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NP61-2,472,63.95697034,low,91.47286822,0.283715766,0.353813559,0.023305085,0.622881356,-4,45.23855923,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6P5S7-2,134,63.95007463,low,54.90196078,0.639499573,0.641791045,0,0.358208955,-3,22.88356996,na,na,na,na,na,0,0,0,0,0,0,0,0
P15692-13,395,63.94526582,low,52.18446602,0.457620928,0.141772152,0.187341772,0.670886076,17,42.87443151,na,na,na,TRUE,na,0,0,0,0,0,0,0,0
O95319-4,509,63.94092338,low,95.36679537,0.572812354,0.249508841,0.133595285,0.616895874,7,36.64243648,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NY56-4,228,63.93074561,low,56.43153527,0.695389394,0.048245614,0.293859649,0.657894737,13,28.13054525,na,na,na,na,na,0,0,0,0,0,0,0,0
P05408-2,211,63.92336493,low,99.52830189,0.313605078,0.28436019,0,0.71563981,-7,37.03766002,na,na,na,na,na,0,0,0,0,0,0,0,0
Q03060-20,286,63.91384615,low,74.79224377,0.323164371,0.318181818,0.031468531,0.65034965,3,37.42151975,na,na,na,na,na,0,0,0,0,0,0,0,0
O95704-4,493,63.91298174,low,98.5801217,0.611584454,0.259634888,0.245436105,0.494929006,-7,32.12235923,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9BYE2-4,491,63.91095723,low,70.87378641,0.468031966,0.118126273,0.146639511,0.735234216,14,38.8511905,na,na,na,na,na,0,0,0,0,0,0,0,0
Q16378-2,65,63.91,low,30.65693431,0.28579316,0.307692308,0,0.692307692,-1,36.52428926,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96EN9-2,190,63.90784211,low,54.50643777,0.485172034,0.615789474,0,0.384210526,9,26.10357199,na,na,na,na,na,0,0,0,0,0,0,0,0
Q496M5-2,299,63.90742475,low,88.98809524,0.56568509,0.314381271,0.110367893,0.575250836,-7,29.74476593,na,na,na,na,na,0,0,0,0,0,0,0,0
Q71RG4-4,94,63.90319149,low,27.16049383,0.228634727,0.446808511,0,0.553191489,-8,39.52422369,na,na,na,na,na,0,0,0,0,0,0,0,0
Q969K4-4,405,63.90145679,low,52.63157895,0.469397185,0.565432099,0,0.434567901,-18,33.7448959,na,na,na,na,na,0,0,0,0,0,0,0,0
Q11203-11,121,63.89495868,low,27.46666667,0.386245912,0.644628099,0,0.355371901,4,26.50429551,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96PE5-3,118,63.89483051,low,82.9787234,0.532412945,0.423728814,0,0.576271186,-3,35.16915932,na,na,na,na,na,0,0,0,0,0,0,0,0
P54727-2,337,63.88946588,low,82.39608802,0.286117222,0.439169139,0,0.560830861,-15,36.8191375,na,na,na,na,na,0,0,0,0,0,0,0,0
Q99729-2,332,63.88466867,low,97.2972973,0.620714888,0.171686747,0.138554217,0.689759036,-1,35.77250836,na,na,na,na,na,0,0,0,0,0,0,0,0
P14317-2,209,63.87851675,low,31.30081301,0.238408627,0.33492823,0.057416268,0.607655502,8,52.79726198,na,na,na,na,na,0,0,0,0,0,0,0,0
P49116-2,615,63.87577236,low,96.91056911,0.585552505,0.41300813,0.034146341,0.552845528,-7,40.41637553,na,na,na,na,na,0,0,0,0,0,0,0,0
Q5TDP6-3,118,63.87457627,low,13.52941176,0.158842922,0.110169492,0,0.889830508,-7,45.16169079,na,na,na,na,na,0,0,0,0,0,0,0,0
P07492-3,141,63.87177305,low,95.27027027,0.386756391,0.390070922,0,0.609929078,8,43.3641033,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96A46-3,176,63.86346591,low,47.8021978,0.408533952,0.835227273,0,0.164772727,7,23.36249418,na,na,na,na,na,0,0,0,0,0,0,0,0
P55327-5,238,63.85672269,low,93.69747899,0.402113342,0.533613445,0,0.466386555,-10,38.77449627,na,na,na,na,na,0,0,0,0,0,0,0,0
Q15056-2,228,63.85548246,low,91.93548387,0.556982333,0.122807018,0.127192982,0.75,1,36.2079725,na,na,na,na,na,0,0,0,0,0,0,0,0
Q15651-2,77,63.84571429,low,77.77777778,0.321802729,0.077922078,0,0.922077922,12,36.01304876,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8WV48-2,155,63.83541935,low,50.88339223,0.294139817,0.638709677,0,0.361290323,-1,44.59146195,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9BUV8-4,87,63.83494253,low,58.39416058,0.343854535,0.574712644,0,0.425287356,0,26.81202352,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8N108-19,370,63.82372973,low,66.73040153,0.486125432,0.340540541,0,0.659459459,-41,36.55656627,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9UGN4-2,186,63.82306452,low,62.20735786,0.255400091,0.344086022,0,0.655913978,-7,47.42012927,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NDD1-7,166,63.82222892,low,50.99337748,0.192141985,0.198795181,0,0.801204819,4,35.35601095,na,na,na,na,na,0,0,0,0,0,0,0,0
Q12901-2,549,63.81930783,low,97.0856102,0.59570473,0.382513661,0.143897996,0.473588342,20,43.05074369,na,na,na,na,na,0,0,0,0,0,0,0,0
O96017-3,162,63.81388889,low,29.83425414,0.156237666,0.228395062,0,0.771604938,-14,39.01891481,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6W5P4-9,94,63.81329787,low,25.06738544,0.332053251,0.606382979,0,0.393617021,0,40.59820785,na,na,na,TRUE,na,0,0,0,0,0,0,0,0
Q8IVM0-2,482,63.80746888,low,63.48547718,0.395419291,0.408713693,0,0.591286307,3,52.92037827,na,na,na,na,na,0,0,0,0,0,0,0,0
Q01543-3,419,63.80350835,low,92.69911504,0.602777019,0.281622912,0.033412888,0.6849642,1,39.41578435,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9Y215-7,281,63.80106762,low,60,0.174449901,0.103202847,0,0.896797153,17,75.30199178,na,na,na,na,na,0,0,0,0,0,0,0,0
Q04941-2,145,63.79806897,low,75.1552795,0.558287236,0.827586207,0,0.172413793,5,19.13346765,na,na,na,na,na,0,0,0,0,0,0,0,0
O95319-3,521,63.78863724,low,93.20754717,0.590955702,0.247600768,0.130518234,0.621880998,10,37.50727566,na,na,na,na,na,0,0,0,0,0,0,0,0
Q14135-5,206,63.78582524,low,70.68965517,0.402673391,0.155339806,0,0.844660194,6,42.35104269,na,na,na,na,na,0,0,0,0,0,0,0,0
O14770-6,306,63.78133987,low,61.45833333,0.506898019,0.424836601,0,0.575163399,-13,37.46033337,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9BUN5-3,241,63.76763485,low,76.85950413,0.522139616,0.298755187,0,0.701244813,-3,36.44772303,na,na,na,na,na,0,0,0,0,0,0,0,0
Q15853-3,279,63.76265233,low,80.63583815,0.529161401,0.336917563,0,0.663082437,-10,42.22499602,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9H1J1-3,151,63.76145695,low,31.72268908,0.214654571,0.317880795,0,0.682119205,-2,37.48960271,na,na,na,na,na,0,0,0,0,0,0,0,0
P16989-2,303,63.75485149,low,81.4516129,0.383856608,0.02640264,0.135313531,0.838283828,9,39.03791238,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NE31-5,501,63.75409182,low,85.64102564,0.236604859,0.349301397,0,0.650698603,-4,44.72809871,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96N21-2,441,63.7522449,low,62.9005059,0.300420651,0.278911565,0,0.721088435,-3,42.11127453,na,na,na,na,na,0,0,0,0,0,0,0,0
O95297-5,119,63.7512605,low,44.23791822,0.459158558,0.151260504,0.260504202,0.588235294,1,29.59402677,na,na,na,na,TRUE,0,0,0,0,0,0,0,0
Q8NFV4-5,145,63.7397931,low,38.99371069,0.466412999,0.289655172,0.131034483,0.579310345,3,17.05367463,na,na,na,na,na,0,0,0,0,0,0,0,0
Q14938-2,460,63.73865217,low,91.63346614,0.563169749,0.284782609,0.013043478,0.702173913,5,35.92393524,na,na,na,na,na,0,0,0,0,0,0,0,0
O75674-3,399,63.7360401,low,83.82352941,0.364830903,0.4160401,0,0.5839599,-20,40.24829525,na,na,na,na,na,0,0,0,0,0,0,0,0
K7EIQ3-2,68,63.72147059,low,40.95238095,0.225541447,0,0,1,0,41.00323165,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9BQE9-2,142,63.71774648,low,55.14018692,0.226177958,0.154929577,0,0.845070423,-18,38.56311017,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96M27-4,311,63.71623794,low,69.66292135,0.23949771,0.189710611,0.038585209,0.77170418,-6,38.51852468,na,na,na,na,na,0,0,0,0,0,0,0,0
Q15287-2,282,63.71010638,low,92.13114754,0.57702741,0.109929078,0.092198582,0.79787234,49,50.85139135,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6X4W1-6,505,63.67980198,low,95.28301887,0.517093322,0.336633663,0.067326733,0.596039604,8,40.27268257,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9H171-5,149,63.65979866,low,22.37442922,0.354485336,0.44966443,0.060402685,0.489932886,-4,24.12795205,na,na,na,na,na,0,0,0,0,0,0,0,0
Q6IQ49-2,439,63.65936219,low,97.33924612,0.616319685,0.291571754,0.0523918,0.656036446,-8,51.15687541,na,na,na,na,na,0,0,0,0,0,0,0,0
Q8NG50-11,143,63.65566434,low,46.39175258,0.547855176,0.265734266,0.097902098,0.636363636,6,22.19961913,na,TRUE,na,na,na,0,0,0,0,0,0,0,0
Q53TN4-2,157,63.65401274,low,26.51006711,0.401593813,0.464968153,0,0.535031847,-2,30.5493888,na,na,na,na,na,0,0,0,0,0,0,0,0
Q11203-12,155,63.65348387,low,36.87002653,0.36357743,0.6,0,0.4,0,30.69141121,na,na,na,na,na,0,0,0,0,0,0,0,0
O95704-2,484,63.65270661,low,99.58847737,0.637508503,0.256198347,0.254132231,0.489669421,-6,31.53264491,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9Y215-5,446,63.64764574,low,98.02197802,0.242229748,0.105381166,0.053811659,0.840807175,4,46.39800297,na,na,na,na,na,0,0,0,0,0,0,0,0
Q96JY0-3,156,63.64602564,low,35.25345622,0.180840356,0.384615385,0,0.615384615,4,27.38664288,na,na,na,na,na,0,0,0,0,0,0,0,0
Q53S99-2,96,63.6278125,low,45.22292994,0.315687275,0.59375,0,0.40625,2,25.67231099,na,na,na,na,na,0,0,0,0,0,0,0,0
Q9NUI1-2,211,63.62412322,low,30.68783069,0.580549037,0.298578199,0.09478673,0.606635071,10,18.78616277,na,na,na,na,na,0,0,0,0,0,0,0,0
