isoform,length,plddt,transcript_ID,gene_ID,gene_name
Q86TN4-4,255,82.44254901960785,ENST00000394546.6,ENSG00000149743.14,TRPT1
Q5JTY5-2,375,72.42674666666663,na,na,na
Q13131-2,574,78.34966898954706,ENST00000354209.7,ENSG00000132356.12,PRKAA1
P02774-3,493,90.33022312373224,ENST00000504199.5,ENSG00000145321.13,GC
Q969T9-2,216,77.17962962962967,ENST00000433525.6,ENSG00000132471.12,WBP2
Q9H0B8-2,449,76.86846325167042,ENST00000564567.5,ENSG00000103196.12,CRISPLD2
Q96DY2-2,347,83.14190201729109,ENST00000299732.6,ENSG00000166578.10,IQCD
Q9BRX5-2,138,84.25384057971016,ENST00000328514.11,ENSG00000181938.14,GINS3
Q969Q6-2,343,93.59743440233235,na,na,na
Q5VW32-2,379,87.92506596306069,ENST00000612948.4,ENSG00000162819.12,BROX
Q969Q1-2,325,84.42190769230773,na,na,na
Q96EY1-3,300,82.97316666666663,ENST00000431375.6,ENSG00000103423.14,DNAJA3
Q9Y2Y0-2,152,83.84927631578948,na,na,na
O43148-2,504,74.43628968253965,ENST00000592764.5,ENSG00000101654.18,RNMT
Q9P0N9-2,266,88.28620300751882,ENST00000379307.6,ENSG00000145979.18,TBC1D7
Q99801-3,159,70.18025157232702,ENST00000523261.1,ENSG00000167034.10,NKX3-1
O76083-16,485,85.85929896907224,na,na,na
P62508-5,470,74.80821276595749,ENST00000366937.5,ENSG00000196482.18,ESRRG
Q9BX93-2,194,71.13587628865977,na,na,na
Q9P055-3,305,87.87442622950819,ENST00000425728.6,ENSG00000050130.18,JKAMP
Q9HD26-2,454,71.05167400881055,ENST00000052569.10,ENSG00000047932.14,GOPC
Q86X67-4,235,82.67599999999993,ENST00000372997.3,ENSG00000166321.14,NUDT13
Q13477-2,271,81.75959409594097,na,na,na
P36897-2,507,84.9126232741617,ENST00000547314.5,ENSG00000106799.13,TGFBR1
Q6ZRI8-5,499,71.61745490981967,na,na,na
P00387-2,278,96.50237410071948,ENST00000407623.8,ENSG00000100243.22,CYB5R3
Q9NRG9-2,513,71.19968810916176,ENST00000394384.7,ENSG00000094914.14,AAAS
Q9BXS5-2,435,91.54708045977011,ENST00000444449.6,ENSG00000072958.9,AP1M1
Q6ZN54-5,451,82.3539246119734,ENST00000563594.6,ENSG00000140995.17,DEF8
Q13639-3,360,84.38319444444436,ENST00000517929.5,ENSG00000164270.18,HTR4
Q86TU7-2,296,90.91814189189184,ENST00000329331.7,ENSG00000183576.13,SETD3
Q8TAX9-2,394,72.1507106598985,ENST00000394175.6,ENSG00000073605.19,GSDMB
P08493-2,128,77.15515624999999,ENST00000228938.5,ENSG00000111341.10,MGP
P21128-2,369,84.58710027100274,ENST00000229003.7,ENSG00000111405.9,ENDOU
P26436-11,81,74.48543209876546,na,na,na
P15529-8,364,83.71508241758244,na,na,na
Q9NVA1-5,231,82.30415584415582,ENST00000374380.6,ENSG00000101019.22,UQCC1
P54868-2,466,90.1812660944206,ENST00000544913.2,ENSG00000134240.12,HMGCS2
Q96HQ0-4,498,70.05753012048191,ENST00000426954.6,ENSG00000105136.22,ZNF419
P57727-5,453,86.6901324503311,ENST00000644384.2,ENSG00000160183.17,TMPRSS3
Q9NY84-5,207,85.05768115942026,na,na,na
P78380-2,181,75.527955801105,ENST00000432556.6,ENSG00000173391.9,OLR1
Q5T124-5,208,81.07658653846157,na,na,na
Q96MA6-2,275,90.03734545454552,na,na,na
P78310-2,344,81.37604651162792,na,na,na
P10966-6,243,75.88222222222218,ENST00000331469.6,ENSG00000172116.23,CD8B
Q9H0A6-5,179,71.53206703910611,na,na,na
Q8TCX1-2,352,85.79994318181824,ENST00000605786.5,ENSG00000138036.18,DYNC2LI1
Q99571-2,404,87.13482673267332,ENST00000359949.11,ENSG00000135124.16,P2RX4
Q8N336-2,190,88.75031578947365,na,na,na
Q9UDX3-2,360,94.1823055555556,ENST00000381982.3,ENSG00000133488.15,SEC14L4
Q96DC8-2,172,97.77965116279071,na,na,na
P16671-2,288,93.60527777777774,ENST00000544133.5,ENSG00000135218.19,CD36
Q96N66-2,399,84.77002506265667,ENST00000431666.6,ENSG00000125505.17,MBOAT7
Q9UBY9-2,175,72.99817142857144,ENST00000487046.1,ENSG00000173641.18,HSPB7
P30793-3,209,83.53344497607658,na,na,na
O43581-6,447,75.11413870246086,ENST00000542836.5,ENSG00000011347.10,SYT7
P32121-2,406,79.45091133004927,ENST00000346341.6,ENSG00000141480.18,ARRB2
P56559-2,201,92.12756218905471,ENST00000339728.6,ENSG00000188042.8,ARL4C
P13928-3,265,93.63588679245288,ENST00000583911.5,ENSG00000265190.7,ANXA8
P58658-2,69,71.80536231884062,na,na,na
P0DMS9-2,347,72.2605763688761,ENST00000369716.9,ENSG00000121933.19,TMIGD3
Q8N126-3,352,79.81372159090908,na,na,na
Q8NBW4-4,498,83.06006024096392,ENST00000515629.5,ENSG00000177058.12,SLC38A9
O00458-2,401,88.89032418952623,ENST00000535603.5,ENSG00000006652.15,IFRD1
O95264-2,430,82.74523255813955,ENST00000537778.5,ENSG00000149305.8,HTR3B
Q15435-3,280,82.08400000000006,ENST00000406106.7,ENSG00000115685.15,PPP1R7
O15374-3,319,86.01504702194354,ENST00000369781.8,ENSG00000168679.18,SLC16A4
Q9H0W9-4,204,95.33411764705882,na,na,na
Q8IXL6-2,252,95.76396825396829,na,na,na
Q9Y6K8-2,197,93.15654822335028,na,na,na
Q99619-2,267,81.45902621722843,ENST00000519357.1,ENSG00000111671.10,SPSB2
P41586-2,496,73.11699596774193,ENST00000396211.6,ENSG00000078549.15,ADCYAP1R1
P48059-3,387,79.83062015503883,na,na,na
Q9P0I2-2,219,76.2868493150685,na,na,na
Q6UW56-2,171,90.56614035087716,ENST00000405489.7,ENSG00000138085.18,ATRAID
O00141-4,421,81.92802850356296,ENST00000367857.9,ENSG00000118515.12,SGK1
Q8WVF1-4,223,81.95511210762336,ENST00000354267.3,ENSG00000116885.18,OSCP1
Q9BXI9-3,154,88.2754545454545,na,na,na
P20941-2,194,86.3225773195876,ENST00000497198.1,ENSG00000116703.14,PDC
P78314-2,97,84.37381443298972,ENST00000515737.5,ENSG00000087266.17,SH3BP2
P17752-2,466,86.19339055793998,na,na,na
Q5BLP8-3,128,72.767421875,na,na,na
P15559-3,236,95.3962711864407,ENST00000379046.6,ENSG00000181019.13,NQO1
O95292-2,99,74.42202020202019,ENST00000395802.7,ENSG00000124164.16,VAPB
Q9Y279-2,321,81.99619937694709,ENST00000455586.6,ENSG00000155659.15,VSIG4
Q8N7B6-2,221,76.22733031674207,ENST00000360916.9,ENSG00000163138.19,PACRGL
O75953-5,462,70.39909090909087,na,na,na
Q2VPK5-3,428,77.61899532710282,na,na,na
A4QPH2-2,439,81.47350797266506,na,na,na
Q495A1-2,170,85.29570588235295,na,na,na
P0C7I6-8,177,79.29655367231639,na,na,na
A6NKF1-2,285,75.20547368421056,na,na,na
Q8IWS0-5,331,72.75145015105744,ENST00000688598.1,ENSG00000156531.18,PHF6
O60828-4,170,79.77394117647059,ENST00000376566.8,ENSG00000102103.18,PQBP1
P17812-2,360,88.9203888888889,na,na,na
Q9BRX8-2,218,90.25027522935778,ENST00000372185.5,ENSG00000122378.14,PRXL2A
Q7Z4I7-4,189,84.87894179894174,ENST00000410038.5,ENSG00000072163.20,LIMS2
Q6UY09-5,585,75.12892307692309,ENST00000621342.4,ENSG00000273777.6,CEACAM20
Q9UMR7-4,165,88.59630303030308,ENST00000345999.9,ENSG00000111729.15,CLEC4A
Q969G3-5,328,76.4742682926829,ENST00000377808.9,ENSG00000073584.20,SMARCE1
P15531-2,177,91.22463276836152,ENST00000336097.7,ENSG00000239672.8,NME1
Q96L92-3,528,84.17107954545463,ENST00000368843.8,ENSG00000143376.14,SNX27
Q08AI8-2,298,77.76701342281885,ENST00000307486.12,ENSG00000172478.18,MAB21L4
Q9H6X2-5,528,74.23668560606059,na,na,na
P58753-2,235,72.38531914893616,ENST00000392678.7,ENSG00000150455.14,TIRAP
Q9NSA0-2,442,84.04052036199096,ENST00000377585.7,ENSG00000168065.16,SLC22A11
Q6ZMK1-3,192,91.53375,na,na,na
P10155-4,534,91.0415917602996,ENST00000367445.7,ENSG00000116747.13,RO60
Q6UXS9-3,257,80.78941634241241,na,na,na
Q9BYW1-4,503,87.614254473161,ENST00000398356.6,ENSG00000133460.20,SLC2A11
P18577-13,170,74.14094117647059,na,na,na
O95718-2,500,71.62897999999994,ENST00000505752.6,ENSG00000119715.15,ESRRB
Q9BST9-3,513,74.06584795321635,ENST00000233330.6,ENSG00000114993.17,RTKN
Q6ZMB0-3,385,82.19415584415586,na,na,na
P14635-2,396,70.12219696969694,ENST00000505500.5,ENSG00000134057.15,CCNB1
P18507-2,475,75.84277894736843,ENST00000639213.2,ENSG00000113327.17,GABRG2
Q9NRA1-2,282,71.3943617021277,ENST00000422544.2,ENSG00000145431.11,PDGFC
Q8N4H0-2,165,87.08084848484846,ENST00000406861.6,ENSG00000106686.17,SPATA6L
Q8IUX4-2,79,75.46886075949368,na,na,na
Q5VTY9-7,494,87.77497975708513,ENST00000545154.5,ENSG00000054392.13,HHAT
O95498-5,119,89.51773109243697,na,na,na
P19438-2,347,70.40809798270895,na,na,na
Q9H3F6-3,155,70.63361290322584,na,na,na
P51452-2,144,97.1125,na,na,na
Q96CX3-2,215,90.09646511627908,na,na,na
Q8N531-2,533,75.37502814258919,ENST00000455319.6,ENSG00000182325.11,FBXL6
Q4AE62-5,426,77.18124413145539,ENST00000618778.4,ENSG00000121964.15,GTDC1
P48664-2,312,80.35230769230768,ENST00000598504.5,ENSG00000105143.13,SLC1A6
Q9H633-4,162,74.22197530864199,ENST00000433076.6,ENSG00000241370.6,RPP21
Q9NP97-2,47,71.45893617021275,ENST00000300469.13,ENSG00000125971.17,DYNLRB1
Q9ULC4-3,182,95.58021978021978,ENST00000371315.3,ENSG00000232119.8,MCTS1
Q9UI42-2,388,88.94641752577314,ENST00000445470.6,ENSG00000128510.12,CPA4
Q96EY1-2,453,75.51571743929365,ENST00000355296.8,ENSG00000103423.14,DNAJA3
Q9Y2F9-2,461,90.51253796095445,ENST00000399006.6,ENSG00000132640.15,BTBD3
P05230-2,60,77.82649999999998,ENST00000360966.9,ENSG00000113578.18,FGF1
Q14449-2,453,84.29534216335541,na,na,na
P11464-3,417,86.89496402877701,ENST00000595356.5,ENSG00000231924.10,PSG1
P49903-4,324,90.36132716049384,na,na,na
P53985-2,430,81.99006976744195,na,na,na
P17676-3,147,72.6195238095238,na,na,na
Q13098-5,487,85.26993839835725,ENST00000578552.6,ENSG00000169727.13,GPS1
Q15782-6,380,94.33797368421058,ENST00000369744.6,ENSG00000064886.14,CHI3L2
Q8N2H9-2,445,85.37964044943824,ENST00000349459.10,ENSG00000174516.15,PELI3
P55957-4,99,79.57808080808083,ENST00000614949.4,ENSG00000015475.19,BID
Q8TCX1-5,144,74.62673611111116,ENST00000398823.6,ENSG00000138036.18,DYNC2LI1
P54750-9,518,78.36391891891883,na,na,na
Q9NSY0-5,123,81.09032520325205,na,na,na
Q8NHW4-7,47,70.71574468085106,ENST00000620055.4,ENSG00000276070.5,CCL4L2
Q8WU90-2,162,75.52308641975307,na,na,na
P25021-2,397,77.22476070528961,ENST00000377291.2,ENSG00000113749.8,HRH2
Q9Y5N1-3,365,82.75978082191779,na,na,na
P37802-2,220,84.96559090909088,ENST00000368096.5,ENSG00000158710.15,TAGLN2
P10747-2,101,73.8706930693069,ENST00000374481.7,ENSG00000178562.18,CD28
Q8N6I4-2,131,72.19480916030534,ENST00000283534.4,ENSG00000153485.6,TMEM251
O95749-2,246,94.56662601626012,ENST00000391855.2,ENSG00000152904.11,GGPS1
O60258-2,205,86.36234146341462,ENST00000518533.5,ENSG00000158815.11,FGF17
P48061-4,140,70.65857142857148,ENST00000395794.2,ENSG00000107562.17,CXCL12
Q9H2S1-2,231,85.76242424242423,ENST00000503706.5,ENSG00000080709.16,KCNN2
Q14108-2,335,86.53280597014924,ENST00000452464.6,ENSG00000138760.11,SCARB2
Q9H2B2-2,407,71.63157248157246,ENST00000590752.5,ENSG00000132872.12,SYT4
O95258-2,322,77.75832298136648,ENST00000361980.9,ENSG00000102078.16,SLC25A14
Q12805-4,492,77.74040650406504,na,na,na
Q9HCN4-4,362,78.47734806629828,ENST00000407583.7,ENSG00000198522.14,GPN1
Q5J8X5-2,112,73.78803571428571,ENST00000378185.6,ENSG00000204979.8,MS4A13
Q9Y2W7-3,230,72.92530434782613,ENST00000468529.1,ENSG00000115041.13,KCNIP3
Q9NSB8-2,343,89.64545189504372,ENST00000450735.7,ENSG00000103942.13,HOMER2
P56180-4,413,87.74125907990314,ENST00000612746.1,ENSG00000274391.5,TPTE
Q96LA6-3,366,79.7260109289618,ENST00000358292.7,ENSG00000163534.15,FCRL1
Q6NXT4-4,432,71.19182870370372,ENST00000357055.7,ENSG00000152683.14,SLC30A6
Q9H0Z9-2,121,75.10413223140499,ENST00000440234.6,ENSG00000132819.17,RBM38
P0DPI2-2,237,83.35308016877633,ENST00000348499.9,ENSG00000160221.18,GATD3A
Q96S16-2,234,87.07051282051282,ENST00000562824.5,ENSG00000161999.13,JMJD8
P34998-5,240,84.38333333333331,na,na,na
Q6UWW8-2,210,94.14728571428574,ENST00000543856.1,ENSG00000172828.13,CES3
O00115-2,305,86.67731147540971,ENST00000592506.1,ENSG00000105612.9,DNASE2
Q6ZN68-2,318,88.21135220125787,na,na,na
P15692-4,191,86.9621465968587,ENST00000523950.5,ENSG00000112715.26,VEGFA
Q9UK41-2,233,80.08939914163089,ENST00000377348.6,ENSG00000160948.14,VPS28
Q03181-4,343,83.94212827988338,ENST00000418635.6,ENSG00000112033.14,PPARD
P61011-2,455,77.9684615384616,na,na,na
Q8N682-2,128,75.60687500000002,ENST00000544152.5,ENSG00000136048.14,DRAM1
O15091-3,211,87.6301895734597,ENST00000321130.14,ENSG00000100890.16,PRORP
P62191-2,367,78.25087193460493,ENST00000543772.2,ENSG00000100764.14,PSMC1
A6NI73-3,265,81.26075471698114,na,na,na
P29218-3,336,87.14229166666672,ENST00000449740.6,ENSG00000133731.10,IMPA1
Q49A26-4,484,75.53688016528935,na,na,na
Q9UK53-3,210,72.87485714285717,ENST00000375775.3,ENSG00000153487.13,ING1
Q8TDB8-2,497,89.4644466800804,ENST00000431042.7,ENSG00000173262.12,SLC2A14
P28472-2,473,77.56321353065539,ENST00000299267.8,ENSG00000166206.15,GABRB3
Q9P016-2,166,80.26445783132529,ENST00000352327.5,ENSG00000151500.15,THYN1
Q3KPI0-3,191,78.25089005235603,ENST00000457737.5,ENSG00000007129.18,CEACAM21
Q9H867-3,89,90.52168539325844,na,na,na
P40121-2,333,81.92141141141138,ENST00000409921.5,ENSG00000042493.16,CAPG
P55809-2,123,96.95154471544711,ENST00000512084.5,ENSG00000083720.13,OXCT1
Q96HA8-2,145,95.94220689655177,ENST00000523984.5,ENSG00000156795.8,NTAQ1
Q9NTK5-2,238,94.28571428571428,ENST00000344357.9,ENSG00000138430.16,OLA1
Q99259-3,224,72.64691964285711,ENST00000375272.5,ENSG00000128683.14,GAD1
Q0GE19-3,327,83.34180428134556,ENST00000432059.6,ENSG00000120519.16,SLC10A7
Q06265-4,372,71.50002688172037,na,na,na
Q6IPT4-4,247,86.76182186234821,ENST00000287899.13,ENSG00000215883.11,CYB5RL
Q9NSP4-3,58,75.27172413793102,ENST00000472374.6,ENSG00000100162.15,CENPM
P49758-14,477,87.19238993710692,ENST00000407322.8,ENSG00000182732.18,RGS6
Q96HL8-5,114,73.56438596491228,ENST00000402632.5,ENSG00000035115.22,SH3YL1
Q8TAS1-2,344,87.43630813953484,ENST00000538489.5,ENSG00000152332.16,UHMK1
O00422-2,172,80.63610465116284,ENST00000382533.8,ENSG00000150459.12,SAP18
Q969T3-3,158,70.78588607594936,ENST00000462307.5,ENSG00000124104.19,SNX21
Q7LG56-5,43,70.76558139534885,ENST00000522394.1,ENSG00000048392.13,RRM2B
Q6QNY1-2,99,96.29575757575758,ENST00000614731.4,ENSG00000196072.12,BLOC1S2
Q9UJ68-5,213,92.83089201877937,na,na,na
Q8WWX0-2,276,91.94536231884058,ENST00000512254.1,ENSG00000164122.9,ASB5
Q9Y2Z9-2,391,76.269641943734,na,na,na
Q3LIE5-3,205,89.9926829268292,ENST00000468843.1,ENSG00000170222.12,ADPRM
Q8N3J6-4,287,87.94177700348439,na,na,na
P55211-4,333,78.06714714714715,ENST00000375890.8,ENSG00000132906.18,CASP9
Q9UHD8-9,362,81.34397790055245,ENST00000585930.5,ENSG00000184640.20,SEPTIN9
Q96GR4-3,322,80.41285714285715,na,na,na
P22694-6,357,93.88081232492996,ENST00000614872.4,ENSG00000142875.20,PRKACB
P19256-3,248,84.86100806451614,ENST00000457047.6,ENSG00000116815.16,CD58
P00750-2,291,78.36216494845362,na,na,na
O76036-5,197,80.61390862944164,ENST00000357397.5,ENSG00000189430.13,NCR1
P61313-2,145,84.37986206896555,ENST00000456530.7,ENSG00000174748.22,RPL15
Q9Y6J8-4,217,90.61935483870968,ENST00000360591.7,ENSG00000127952.17,STYXL1
P48547-2,585,71.53940170940173,ENST00000265969.8,ENSG00000129159.9,KCNC1
P19235-2,241,72.89850622406641,na,na,na
Q96IK1-2,129,74.48403100775194,ENST00000285908.5,ENSG00000145919.11,BOD1
P30511-3,442,76.99952488687784,ENST00000259951.12,ENSG00000204642.14,HLA-F
Q07812-4,143,84.2511188811189,ENST00000354470.7,ENSG00000087088.21,BAX
Q9BZG2-2,333,83.71075075075078,na,na,na
A8MT69-2,63,83.33777777777777,ENST00000306704.10,ENSG00000169689.15,CENPX
Q495C1-5,232,72.95043103448276,ENST00000382968.9,ENSG00000178222.13,RNF212
Q86TS9-3,122,86.80040983606555,ENST00000397496.7,ENSG00000172590.18,MRPL52
Q5SYC1-2,181,76.86414364640883,ENST00000368438.1,ENSG00000146352.13,CLVS2
P62995-2,38,75.50394736842105,ENST00000456380.5,ENSG00000136527.19,TRA2B
P15812-13,289,81.89692041522481,ENST00000444681.6,ENSG00000158488.16,CD1E
Q9Y680-1,127,90.02307086614175,ENST00000470945.2,ENSG00000079150.19,FKBP7
P36406-2,569,80.99818980667838,ENST00000381018.7,ENSG00000113595.15,TRIM23
Q13404-2,170,84.65470588235294,na,na,na
Q92963-2,183,87.47054644808745,ENST00000539040.5,ENSG00000143622.11,RIT1
Q86XR8-2,474,76.16056962025316,ENST00000325486.9,ENSG00000166037.11,CEP57
Q8N6K7-2,221,74.45253393665158,ENST00000324172.10,ENSG00000164483.17,SAMD3
Q5JS54-2,162,74.93277777777784,ENST00000419065.6,ENSG00000180822.12,PSMG4
Q06124-3,460,89.17141304347824,ENST00000392597.5,ENSG00000179295.19,PTPN11
Q01105-2,277,79.62805054151629,ENST00000322030.13,ENSG00000119335.18,SET
Q9NUL3-4,291,73.72137457044671,ENST00000521451.5,ENSG00000040341.18,STAU2
Q9UIR0-2,388,84.25969072164953,na,na,na
P07355-2,357,91.17949579831932,ENST00000332680.8,ENSG00000182718.18,ANXA2
O95944-2,270,73.46055555555552,ENST00000373086.3,ENSG00000096264.14,NCR2
Q9BSJ1-2,309,86.51779935275087,ENST00000244891.3,ENSG00000124900.12,TRIM51
Q86X27-3,557,73.84626570915619,ENST00000367634.7,ENSG00000116191.19,RALGPS2
Q9UJ41-3,531,74.26286252354053,na,na,na
Q9H5X1-2,102,81.29166666666667,ENST00000557835.5,ENSG00000166797.11,CIAO2A
Q8N2Z9-3,77,95.39051948051944,na,na,na
Q96LW2-3,274,73.81656934306572,na,na,na
P53609-2,300,89.12070000000006,ENST00000379615.3,ENSG00000164219.10,PGGT1B
Q3KNT7-3,154,78.43675324675321,na,na,na
P20839-5,589,86.61850594227494,ENST00000354269.9,ENSG00000106348.18,IMPDH1
Q2MKA7-3,200,75.53745,ENST00000612451.4,ENSG00000169218.14,RSPO1
Q96N03-2,149,77.68067114093962,ENST00000448944.1,ENSG00000132821.12,VSTM2L
Q969J5-2,231,87.32454545454544,ENST00000349184.8,ENSG00000164485.15,IL22RA2
Q96HR3-2,143,78.07447552447549,ENST00000522839.1,ENSG00000164758.7,MED30
P35503-3,445,90.83973033707863,na,na,na
P51955-2,384,82.98942708333333,ENST00000366998.4,ENSG00000117650.13,NEK2
P35348-5,297,76.3325252525253,na,na,na
Q15185-2,127,76.92992125984252,ENST00000436399.6,ENSG00000110958.16,PTGES3
Q9UJG1-2,159,85.85691823899369,ENST00000370779.8,ENSG00000101928.13,MOSPD1
P13631-4,432,75.87504629629632,ENST00000543726.1,ENSG00000172819.17,RARG
Q6ZTN6-3,605,74.0378512396693,ENST00000511455.7,ENSG00000172932.16,ANKRD13D
Q9BYE2-3,532,75.75860902255641,ENST00000528626.5,ENSG00000137747.16,TMPRSS13
P48735-2,400,96.28675000000004,ENST00000540499.2,ENSG00000182054.10,IDH2
Q8NHP1-3,249,75.55164658634538,na,na,na
O14788-2,244,84.22225409836068,ENST00000358545.6,ENSG00000120659.15,TNFSF11
Q9UKU7-3,357,91.79011204481796,na,na,na
Q9BU76-2,141,72.22829787234039,na,na,na
Q00987-6,132,73.06053030303026,na,na,na
Q9NRS4-2,432,85.7549768518518,ENST00000522824.5,ENSG00000137648.19,TMPRSS4
Q8N149-4,437,87.76052631578948,na,na,na
P17030-2,362,86.78033149171269,na,na,na
P35610-2,492,83.44571138211367,ENST00000540564.5,ENSG00000057252.13,SOAT1
Q96PU8-9,319,71.13902821316611,ENST00000453779.6,ENSG00000112531.17,QKI
Q12981-1,271,74.06870848708488,ENST00000231668.13,ENSG00000113734.18,BNIP1
P50053-2,298,97.69640939597316,ENST00000260599.10,ENSG00000138030.13,KHK
Q8NFT2-2,454,90.4727092511014,ENST00000394626.5,ENSG00000157214.14,STEAP2
P47755-2,172,85.97197674418608,na,na,na
P0C024-3,170,72.31617647058826,ENST00000564085.5,ENSG00000140876.11,NUDT7
Q9UQB8-2,534,73.05694756554314,ENST00000428708.7,ENSG00000175866.16,BAIAP2
Q09028-3,410,92.7406829268294,ENST00000373485.5,ENSG00000162521.19,RBBP4
Q8NCR0-2,326,74.23088957055215,ENST00000313984.3,ENSG00000162885.14,B3GALNT2
P05787-2,511,72.43898238747558,ENST00000552150.5,ENSG00000170421.13,KRT8
P51857-3,285,93.87543859649124,ENST00000411726.6,ENSG00000122787.15,AKR1D1
Q96RQ9-2,589,84.07471986417667,ENST00000595948.5,ENSG00000104951.16,IL4I1
Q96D96-4,253,70.92395256916994,ENST00000439744.6,ENSG00000122986.14,HVCN1
Q9NPH2-3,504,88.57394841269837,ENST00000457269.8,ENSG00000105655.19,ISYNA1
P68106-2,80,70.072625,ENST00000380991.8,ENSG00000119782.14,FKBP1B
Q14451-3,555,75.96207207207215,ENST00000445327.6,ENSG00000141738.14,GRB7
Q8IXA5-2,146,93.34787671232874,ENST00000580599.5,ENSG00000141316.13,SPACA3
P0C7I6-6,176,79.08096590909088,na,na,na
Q63HM1-2,308,91.96009740259731,ENST00000327898.9,ENSG00000183077.16,AFMID
Q5W5X9-2,391,88.00225063938616,ENST00000394129.6,ENSG00000103852.13,TTC23
Q9BYC5-4,169,91.0936686390532,na,na,na
Q9UGQ3-2,445,84.73184269662914,ENST00000371897.8,ENSG00000160326.14,SLC2A6
Q7Z2E3-12,49,95.51428571428568,ENST00000672519.1,ENSG00000137074.20,APTX
Q9UJP4-2,539,86.48979591836743,ENST00000377663.3,ENSG00000162413.17,KLHL21
Q8IUQ4-2,313,83.02696485623001,ENST00000356721.3,ENSG00000196470.12,SIAH1
Q96HH6-2,298,87.23359060402697,ENST00000549735.5,ENSG00000139291.14,TMEM19
Q8TB92-2,340,89.33573529411757,ENST00000274901.9,ENSG00000146151.14,HMGCLL1
Q07973-3,372,93.33720430107536,ENST00000395954.3,ENSG00000019186.10,CYP24A1
P23193-2,280,77.45071428571434,ENST00000396401.7,ENSG00000187735.15,TCEA1
P26373-2,164,92.08335365853668,ENST00000452368.7,ENSG00000167526.14,RPL13
Q9H5U6-2,229,88.79131004366818,ENST00000507760.5,ENSG00000168228.16,ZCCHC4
Q9HA92-2,195,75.26523076923083,ENST00000515221.2,ENSG00000136444.10,RSAD1
Q96PM5-2,252,89.91896825396825,ENST00000513257.5,ENSG00000163743.14,RCHY1
Q9Y226-2,468,84.9938675213675,na,na,na
Q14002-2,172,82.16656976744184,ENST00000602225.1,ENSG00000007306.15,CEACAM7
P51955-4,437,78.86121281464533,na,na,na
P41162-2,143,75.81447552447548,ENST00000326786.4,ENSG00000117036.12,ETV3
O00499-7,439,77.35624145785872,ENST00000409400.1,ENSG00000136717.15,BIN1
Q9H6K4-2,180,83.31161111111115,na,na,na
Q9H4W6-2,551,74.32885662431931,ENST00000368648.8,ENSG00000108001.16,EBF3
Q96DT0-6,315,91.94012698412702,ENST00000340246.10,ENSG00000133317.16,LGALS12
O00182-5,234,81.50089743589746,na,na,na
Q53FZ2-2,438,87.42844748858445,ENST00000440284.6,ENSG00000005187.12,ACSM3
P78396-3,421,72.67565320665082,ENST00000440264.5,ENSG00000133101.10,CCNA1
Q53RD9-2,393,83.76819338422389,ENST00000409450.7,ENSG00000144152.13,FBLN7
P15692-8,191,86.66287958115181,ENST00000518824.5,ENSG00000112715.26,VEGFA
P30988-4,443,79.50835214446953,na,na,na
Q49MI3-7,217,77.90958525345614,ENST00000374967.6,ENSG00000188452.15,CERKL
P49366-2,322,91.15841614906836,ENST00000351660.9,ENSG00000095059.17,DHPS
Q9GZX9-2,75,76.86573333333332,ENST00000583147.5,ENSG00000128791.12,TWSG1
O60861-4,416,84.86084134615386,ENST00000323816.8,ENSG00000007237.19,GAS7
Q8IWW8-4,255,94.86258823529408,na,na,na
Q9Y228-3,353,72.2690651558074,ENST00000478359.5,ENSG00000009790.15,TRAF3IP3
O00264-2,143,70.23153846153845,ENST00000535419.2,ENSG00000101856.10,PGRMC1
Q9NSI2-2,215,75.99223255813955,ENST00000397826.7,ENSG00000160256.13,SLX9
Q16625-5,200,76.62615,na,na,na
Q13639-6,402,77.90281094527361,na,na,na
Q9H257-3,366,89.46866120218577,ENST00000489932.2,ENSG00000187796.15,CARD9
O60825-2,471,88.9469639065818,ENST00000367079.3,ENSG00000123836.15,PFKFB2
O43852-3,323,79.021826625387,ENST00000479257.5,ENSG00000128595.17,CALU
P05155-3,505,79.57027722772274,ENST00000378323.8,ENSG00000149131.17,SERPING1
P78539-2,451,85.65893569844789,na,na,na
O95760-3,228,74.08622807017544,ENST00000611532.4,ENSG00000137033.12,IL33
P35398-3,540,72.62124074074079,na,na,na
P07951-3,248,93.02754032258063,na,na,na
Q9UHB4-4,590,93.21744067796612,ENST00000458322.2,ENSG00000188566.15,NDOR1
