reference,length,plddt,transcript_ID,gene_ID,gene_name
Q49AM3,519,61.18504816955691,ENST00000233623.11,ENSG00000115282.21,TTC31
Q93038,417,71.73124700239815,ENST00000356876.8,ENSG00000215788.11,TNFRSF25
Q13155,320,81.25521875000003,ENST00000223029.8,ENSG00000106305.10,AIMP2
Q9Y6J8,313,90.5335782747604,ENST00000359697.8,ENSG00000127952.17,STYXL1
Q7Z4H8,507,92.80035502958584,ENST00000323468.10,ENSG00000178202.13,POGLUT3
P19474,475,90.71804210526314,ENST00000254436.8,ENSG00000132109.10,TRIM21
Q9UKJ0,227,80.12612334801763,ENST00000609309.3,ENSG00000121716.21,PILRB
P15882,459,86.86655773420476,ENST00000409900.9,ENSG00000128656.15,CHN1
Q86SX3,495,63.747696969697,ENST00000392523.9,ENSG00000185347.18,TEDC1
Q8WYQ4,148,75.08777027027031,ENST00000402217.8,ENSG00000169314.15,C22orf15
Q9BQI9,281,66.32170818505337,ENST00000337508.9,ENSG00000053702.15,NRIP2
Q9NWK9,470,60.160021276595735,na,na,na
Q9NU63,452,56.59097345132746,na,na,na
Q8N8Q3,282,90.07007092198592,ENST00000518137.6,ENSG00000173818.17,ENDOV
Q96MY1,436,61.270871559633015,ENST00000359676.9,ENSG00000197183.15,NOL4L
Q9UK76,154,61.95188311688312,ENST00000409753.8,ENSG00000189159.16,JPT1
Q8NC26,417,45.21496402877696,ENST00000595607.6,ENSG00000178150.10,ZNF114
P26599,531,73.2503389830508,ENST00000349038.8,ENSG00000011304.22,PTBP1
P05166,539,93.62578849721712,ENST00000251654.9,ENSG00000114054.14,PCCB
Q13425,540,78.77879629629632,ENST00000336278.9,ENSG00000168807.17,SNTB2
B9EJG8,249,91.73799196787157,ENST00000449862.7,ENSG00000249242.8,TMEM150C
O75023,590,75.71077966101689,ENST00000316219.9,ENSG00000105609.17,LILRB5
Q8TBM8,379,75.41955145118732,ENST00000442697.7,ENSG00000164031.17,DNAJB14
P19961,511,96.78213307240688,ENST00000684275.1,ENSG00000240038.7,AMY2B
Q9Y371,365,84.01246575342462,ENST00000370558.8,ENSG00000097033.14,SH3GLB1
P84157,204,63.73397058823528,ENST00000355797.7,ENSG00000182534.14,MXRA7
Q8N594,471,70.25484076433123,ENST00000262966.12,ENSG00000008382.16,MPND
Q9UQ53,548,84.19448905109486,ENST00000292591.12,ENSG00000161013.17,MGAT4B
P05388,317,79.78924290220827,ENST00000392514.9,ENSG00000089157.16,RPLP0
Q6J272,317,62.54627760252365,ENST00000344774.6,ENSG00000188163.8,FAM166A
Q6UY09,596,73.98996644295296,ENST00000614924.5,ENSG00000273777.6,CEACAM20
Q5F1R6,531,71.17617702448206,ENST00000648817.1,ENSG00000168724.17,DNAJC21
P23381,471,91.41129511677286,ENST00000392882.7,ENSG00000140105.18,WARS1
Q53G59,568,92.91857394366195,ENST00000367261.8,ENSG00000117153.16,KLHL12
O95169,186,88.01892473118279,ENST00000299166.9,ENSG00000166136.16,NDUFB8
Q96A29,364,81.7883241758241,ENST00000314134.4,ENSG00000181830.9,SLC35C1
Q9BSG5,229,66.16917030567684,ENST00000674343.2,ENSG00000132026.15,RTBDN
Q9NPJ4,139,66.71978417266186,ENST00000334351.8,ENSG00000189266.13,PNRC2
P37287,484,85.85371900826449,ENST00000333590.6,ENSG00000165195.16,PIGA
P01106,439,61.70264236902048,ENST00000377970.6,ENSG00000136997.21,MYC
Q9BU19,519,53.27117533718693,ENST00000306601.9,ENSG00000171163.16,ZNF692
Q53H96,274,94.79529197080292,ENST00000495276.6,ENSG00000104524.14,PYCR3
Q9BV29,185,68.81362162162159,ENST00000416810.7,ENSG00000128891.16,CCDC32
Q8IXZ3,490,46.26859183673465,ENST00000361443.4,ENSG00000164651.18,SP8
Q8WTW4,380,70.91542105263159,ENST00000232501.8,ENSG00000114388.14,NPRL2
Q8TBG9,265,76.43456603773586,ENST00000295894.9,ENSG00000163630.11,SYNPR
P00739,348,87.40813218390801,ENST00000540303.7,ENSG00000261701.9,HPR
Q9BTE0,207,92.10850241545896,ENST00000357814.8,ENSG00000109065.12,NAT9
Q8WVV4,589,63.055093378607815,ENST00000262753.9,ENSG00000124429.18,POF1B
Q8N9I5,356,91.0223033707866,na,na,na
Q9UI42,421,93.7688123515439,ENST00000222482.10,ENSG00000128510.12,CPA4
Q8WWY3,499,77.13410821643289,ENST00000321030.9,ENSG00000105618.14,PRPF31
P13716,330,96.38590909090912,ENST00000409155.8,ENSG00000148218.16,ALAD
Q8NBJ7,301,90.77950166112964,ENST00000434526.8,ENSG00000129103.19,SUMF2
Q4LDG9,190,94.92305263157895,ENST00000553645.7,ENSG00000119661.15,DNAL1
O75908,522,81.68295019157091,ENST00000301466.8,ENSG00000167780.12,SOAT2
Q8IXL7,192,85.175625,ENST00000355192.8,ENSG00000174099.12,MSRB3
P60842,406,87.171921182266,ENST00000293831.13,ENSG00000161960.16,EIF4A1
Q96M95,316,87.34829113924054,ENST00000293845.8,ENSG00000161973.11,CCDC42
Q96E29,417,76.2852757793765,ENST00000287025.4,ENSG00000156469.9,MTERF3
Q9NY35,253,87.18308300395265,ENST00000341181.11,ENSG00000080822.17,CLDND1
Q8TC84,345,92.53402898550728,ENST00000368693.6,ENSG00000203780.12,FANK1
Q86V59,439,60.65255125284738,ENST00000313683.15,ENSG00000182013.18,PNMA8A
Q9NQ69,397,66.0034005037784,ENST00000367387.6,ENSG00000143355.16,LHX9
Q9NZI7,540,74.54568518518512,ENST00000283629.8,ENSG00000153560.12,UBP1
Q9BTT6,524,85.73570610687028,ENST00000370888.6,ENSG00000137269.15,LRRC1
P78348,528,83.70511363636368,ENST00000447966.7,ENSG00000110881.12,ASIC1
Q3SYC2,334,94.69607784431128,ENST00000198801.10,ENSG00000166391.15,MOGAT2
P57081,412,86.83072815533977,ENST00000398208.3,ENSG00000160193.12,WDR4
O00422,153,87.52529411764702,ENST00000607003.5,ENSG00000150459.12,SAP18
Q9H553,416,91.12302884615391,ENST00000476832.2,ENSG00000119523.10,ALG2
Q86TZ1,520,91.11853846153842,ENST00000476979.5,ENSG00000139865.16,TTC6
Q00889,435,85.56289655172405,ENST00000292125.6,ENSG00000170848.16,PSG6
O60895,175,80.98525714285712,ENST00000253796.10,ENSG00000131477.11,RAMP2
A6NC86,204,90.63509803921566,ENST00000599207.6,ENSG00000234465.11,PINLYP
P15289,507,96.06897435897436,na,na,na
Q6P1A2,487,92.07096509240246,ENST00000261407.9,ENSG00000111684.11,LPCAT3
Q96PJ5,515,78.00378640776707,ENST00000271532.2,ENSG00000163518.11,FCRL4
P58005,492,81.61371951219509,ENST00000536441.7,ENSG00000149212.12,SESN3
P55347,436,60.74701834862381,ENST00000291547.10,ENSG00000160199.15,PKNOX1
Q96NT0,180,83.13944444444445,ENST00000259229.7,ENSG00000136710.10,CCDC115
Q9H5Z6,455,63.48184615384616,ENST00000409685.4,ENSG00000124019.10,FAM124B
Q5VTE6,544,74.67628676470589,ENST00000366962.8,ENSG00000174606.14,ANGEL2
Q8NBZ7,420,90.02880952380957,ENST00000409501.7,ENSG00000115652.15,UXS1
Q3B8N5,592,60.22724662162161,na,na,na
Q8WXB1,218,91.6984862385321,ENST00000411432.5,ENSG00000144401.14,METTL21A
P24530,442,75.19886877828057,ENST00000646607.2,ENSG00000136160.17,EDNRB
Q86TJ2,420,86.42652380952381,ENST00000310074.8,ENSG00000173011.12,TADA2B
P35520,551,90.10065335753175,ENST00000398165.8,ENSG00000160200.18,CBS
Q96N95,335,57.55301492537312,ENST00000589332.7,ENSG00000186496.12,ZNF396
Q53S33,107,80.91233644859814,ENST00000327428.10,ENSG00000163170.12,BOLA3
O14494,284,87.80091549295774,ENST00000307259.9,ENSG00000067113.17,PLPP1
Q9BUZ4,470,91.68278723404248,ENST00000262395.10,ENSG00000076604.16,TRAF4
P81605,110,64.30254545454544,ENST00000293371.11,ENSG00000161634.12,DCD
Q9UHP7,191,86.50727748691095,ENST00000290855.11,ENSG00000069493.15,CLEC2D
P45379,298,79.08489932885901,ENST00000656932.1,ENSG00000118194.21,TNNT2
Q9BX70,525,82.83380952380952,ENST00000255608.9,ENSG00000133243.10,BTBD2
Q6QNY1,142,86.17781690140845,ENST00000370372.7,ENSG00000196072.12,BLOC1S2
P26951,378,85.10473544973541,ENST00000331035.10_PAR_Y,ENSG00000185291.12_PAR_Y,IL3RA
Q96QG7,549,94.86275045537344,ENST00000221086.8,ENSG00000104643.10,MTMR9
P48546,466,78.65377682403437,ENST00000590918.6,ENSG00000010310.9,GIPR
Q9H1B4,397,76.13700251889178,na,na,na
Q14542,456,84.09309210526308,ENST00000357440.7,ENSG00000174669.12,SLC29A2
O75121,409,61.5170904645476,ENST00000361618.4,ENSG00000198948.12,MFAP3L
Q8NG50,284,77.72531690140848,ENST00000620284.5,ENSG00000278023.7,RDM1
Q7Z4L9,309,85.63792880258906,ENST00000522909.5,ENSG00000178125.15,PPP1R42
P28335,458,73.37683406113541,ENST00000276198.6,ENSG00000147246.10,HTR2C
Q9H6S1,392,69.10640306122454,ENST00000479665.6,ENSG00000163512.14,AZI2
Q9BXI9,278,76.68982014388496,ENST00000337843.7,ENSG00000133466.14,C1QTNF6
Q13303,367,91.25365122615806,ENST00000378097.6,ENSG00000069424.16,KCNAB2
Q15561,434,75.04290322580648,ENST00000359864.8,ENSG00000197905.10,TEAD4
Q8N8G2,317,54.13072555205046,ENST00000326274.6,ENSG00000170162.14,VGLL2
O43307,516,80.51488372093026,ENST00000253401.10,ENSG00000131089.17,ARHGEF9
Q16623,288,84.76760416666667,ENST00000222812.8,ENSG00000106089.12,STX1A
Q8WV83,523,73.220535372849,ENST00000245680.7,ENSG00000115084.15,SLC35F5
Q96I51,464,89.61174568965514,ENST00000610322.5,ENSG00000274523.5,RCC1L
O95922,423,85.80418439716311,ENST00000266254.12,ENSG00000100271.17,TTLL1
Q7Z2H8,476,84.74865546218484,ENST00000243389.8,ENSG00000123643.13,SLC36A1
Q15800,293,93.6603412969283,ENST00000261507.11,ENSG00000052802.13,MSMO1
Q9BY49,303,94.21300330033004,ENST00000265322.8,ENSG00000115425.14,PECR
Q59EK9,446,67.71899103139016,ENST00000426726.8,ENSG00000108309.14,RUNDC3A
Q9NYZ4,499,74.22947895791582,ENST00000321424.7,ENSG00000105366.15,SIGLEC8
Q7Z5V6,425,54.459129411764735,ENST00000338608.7,ENSG00000162148.11,PPP1R32
Q5SSJ5,553,65.27860759493657,ENST00000438032.6,ENSG00000127483.19,HP1BP3
A5PLN9,417,86.84438848920874,ENST00000399438.8,ENSG00000113597.18,TRAPPC13
P63000,192,93.91072916666668,ENST00000348035.9,ENSG00000136238.18,RAC1
O95081,481,58.16228690228684,ENST00000300176.9,ENSG00000106351.13,AGFG2
P40305,122,51.840819672131126,ENST00000612813.4,ENSG00000165949.13,IFI27
Q92777,582,73.520910652921,ENST00000621198.5,ENSG00000157152.17,SYN2
Q99542,508,79.6226377952757,ENST00000322569.9,ENSG00000123342.16,MMP19
O14773,563,90.39374777975128,ENST00000299427.12,ENSG00000166340.18,TPP1
Q969T7,300,92.47773333333336,ENST00000435506.7,ENSG00000141698.17,NT5C3B
Q9UBQ7,328,96.98091463414632,ENST00000318158.11,ENSG00000137106.18,GRHPR
Q08257,329,96.93787234042556,ENST00000340866.10,ENSG00000116791.14,CRYZ
P23396,243,91.00823045267488,ENST00000531188.6,ENSG00000149273.15,RPS3
Q6PH85,259,93.35324324324326,ENST00000478244.6,ENSG00000150401.15,DCUN1D2
Q16539,360,89.08430555555559,ENST00000229794.9,ENSG00000112062.11,MAPK14
Q9HC98,313,83.1576996805112,ENST00000320246.10,ENSG00000119408.17,NEK6
Q8N5C7,304,80.17049342105265,ENST00000403028.8,ENSG00000104047.15,DTWD1
Q3KNS6,432,72.71361111111116,ENST00000391711.8,ENSG00000185869.15,ZNF829
Q13216,396,91.57717171717168,ENST00000676185.1,ENSG00000049167.16,ERCC8
Q8WWV3,396,91.55525252525248,ENST00000369063.8,ENSG00000130347.13,RTN4IP1
Q2VYF4,491,61.72702647657845,ENST00000379957.9,ENSG00000165046.13,LETM2
O43236,478,72.03537656903765,ENST00000317268.7,ENSG00000108387.16,SEPTIN4
Q8TC17,118,85.074406779661,ENST00000344415.9,ENSG00000189152.11,GRAPL
P50221,254,62.76681102362204,ENST00000318579.9,ENSG00000005102.14,MEOX1
Q9H825,291,72.93993127147765,na,na,na
P49961,510,90.75456862745102,ENST00000371205.5,ENSG00000138185.20,ENTPD1
Q15172,486,87.88372427983538,ENST00000261461.7,ENSG00000066027.12,PPP2R5A
Q6ZP80,229,87.85563318777292,ENST00000412401.3,ENSG00000170417.16,TMEM182
Q9UIK4,370,85.94943243243243,ENST00000457488.5,ENSG00000035664.11,DAPK2
P63162,240,69.86095833333337,ENST00000390687.9,ENSG00000128739.23,SNRPN
Q9UBK5,93,67.49784946236561,ENST00000246551.9,ENSG00000126264.10,HCST
Q86WI0,220,89.54286363636358,ENST00000371968.8,ENSG00000182508.14,LHFPL1
Q9BXH1,193,59.38424870466323,ENST00000439096.3,ENSG00000105327.18,BBC3
Q9H7T9,357,52.37817927170867,ENST00000374298.4,ENSG00000127423.11,AUNIP
Q15697,407,59.45056511056515,ENST00000268655.5,ENSG00000103343.13,ZNF174
Q6PIY7,484,76.39396694214881,ENST00000453514.6,ENSG00000164329.14,TENT2
Q9BUU2,404,76.41742574257424,ENST00000381920.8,ENSG00000067365.15,METTL22
O94810,467,86.01021413276221,ENST00000397770.8,ENSG00000076344.16,RGS11
O14836,293,62.73150170648465,ENST00000261652.7,ENSG00000240505.9,TNFRSF13B
Q6P2M8,343,81.67658892128279,ENST00000340888.8,ENSG00000130822.16,PNCK
Q9Y6I7,421,85.13876484560575,ENST00000262394.7,ENSG00000109046.15,WSB1
Q13115,394,76.64796954314718,ENST00000240100.7,ENSG00000120875.9,DUSP4
A4D1S5,217,83.98723502304144,ENST00000537763.6,ENSG00000146955.11,RAB19
P15407,271,65.4359778597786,ENST00000312562.7,ENSG00000175592.9,FOSL1
Q8TDM0,211,72.06094786729858,ENST00000358791.9,ENSG00000124243.19,BCAS4
Q14240,407,86.52270270270274,ENST00000323963.10,ENSG00000156976.17,EIF4A2
Q99828,191,75.47314136125661,ENST00000328649.11,ENSG00000185043.12,CIB1
P46095,362,77.38566298342548,ENST00000275169.5,ENSG00000146360.9,GPR6
P60866,119,84.9827731092437,ENST00000009589.8,ENSG00000008988.11,RPS20
O95445,188,89.4886170212766,ENST00000375916.4,ENSG00000204444.11,APOM
Q5JT25,222,79.41202702702707,ENST00000374473.6,ENSG00000147127.8,RAB41
O94760,285,95.58621052631575,ENST00000284031.13,ENSG00000153904.21,DDAH1
Q8WV48,283,60.783674911660775,ENST00000426546.7,ENSG00000159884.12,CCDC107
Q86UB2,503,65.72429423459248,ENST00000257336.6,ENSG00000134897.14,BIVM
O75398,565,60.38375221238934,ENST00000382409.4,ENSG00000177030.19,DEAF1
P14678,240,69.56745833333329,ENST00000438552.6,ENSG00000125835.20,SNRPB
Q8N434,492,83.58849593495938,ENST00000674285.1,ENSG00000157703.16,SVOPL
P04090,185,62.375135135135125,ENST00000381627.4,ENSG00000107014.9,RLN2
A4QPB2,252,85.18218253968249,na,na,na
Q9Y5K3,369,75.48655826558267,ENST00000379144.7,ENSG00000102230.14,PCYT1B
Q4G1C9,344,85.24514534883718,ENST00000550916.6,ENSG00000180481.11,GLIPR1L2
P53805,252,73.1228174603175,ENST00000313806.9,ENSG00000159200.18,RCAN1
Q7RTY3,260,83.18957692307691,na,na,na
Q01113,521,63.056161228406886,ENST00000244174.11_PAR_Y,ENSG00000124334.18_PAR_Y,IL9R
Q6AW86,544,63.87176470588239,ENST00000336614.9,ENSG00000249471.8,ZNF324B
Q6NZ36,180,65.71683333333331,ENST00000378546.9,ENSG00000162585.17,FAAP20
P11279,417,86.34311750599521,ENST00000332556.5,ENSG00000185896.11,LAMP1
Q9H3H1,467,85.09154175588868,ENST00000316891.10,ENSG00000043514.17,TRIT1
Q5T8I3,360,70.18138888888893,ENST00000370035.8,ENSG00000162636.16,FAM102B
Q9UPM9,204,82.91166666666665,ENST00000261499.11,ENSG00000108641.20,B9D1
P41161,510,56.65560784313724,ENST00000306376.10,ENSG00000244405.8,ETV5
Q96JP5,570,50.96994736842103,ENST00000316059.7,ENSG00000186660.15,ZFP91
Q13875,183,55.54786885245901,ENST00000684792.1,ENSG00000168314.19,MOBP
Q70Z53,315,71.9247619047619,ENST00000359204.5,ENSG00000148690.12,FRA10AC1
Q0VAK6,560,67.69885714285711,ENST00000420581.7,ENSG00000163380.16,LMOD3
Q5T0J7,233,63.99828326180258,ENST00000319416.7,ENSG00000240021.10,TEX35
Q8IYA8,594,54.52242424242423,ENST00000452691.7,ENSG00000173421.17,IHO1
Q5TDH0,399,79.62318295739348,ENST00000480945.6,ENSG00000197312.12,DDI2
Q9NY12,217,63.20248847926265,ENST00000226796.7,ENSG00000109534.17,GAR1
Q8WXF1,523,72.60848948374763,ENST00000338910.9,ENSG00000121390.19,PSPC1
Q6PGN9,363,57.28319559228657,ENST00000409138.6,ENSG00000134222.16,PSRC1
Q5VXD3,122,78.3362295081967,ENST00000370671.7,ENSG00000203943.9,SAMD13
Q9Y5Z0,518,82.98874517374529,ENST00000330333.11,ENSG00000182240.16,BACE2
P62873,340,97.22702941176472,ENST00000378609.9,ENSG00000078369.18,GNB1
Q9Y6W6,482,69.78408713692941,ENST00000366899.4,ENSG00000143507.18,DUSP10
O43516,503,56.641988071570566,ENST00000679041.1,ENSG00000115935.18,WIPF1
P51815,510,61.180372549019566,ENST00000370766.8,ENSG00000186376.15,ZNF75D
P63151,447,92.05089485458603,ENST00000380737.8,ENSG00000221914.11,PPP2R2A
Q96T55,309,81.54893203883496,ENST00000373229.9,ENSG00000095981.11,KCNK16
Q9NRS4,437,87.9593135011441,ENST00000437212.8,ENSG00000137648.19,TMPRSS4
Q9C0K7,418,74.47720095693784,ENST00000194530.8,ENSG00000082146.13,STRADB
P14314,528,84.3286742424243,ENST00000589838.5,ENSG00000130175.10,PRKCSH
Q13241,179,87.40083798882686,ENST00000336164.9,ENSG00000134539.17,KLRD1
P25786,263,91.90315589353617,ENST00000396394.7,ENSG00000129084.18,PSMA1
Q96L50,414,88.35932367149752,ENST00000298288.11,ENSG00000165501.17,LRR1
Q8N7B6,248,77.92229838709673,ENST00000503585.6,ENSG00000163138.19,PACRGL
Q8NES3,379,82.17934036939317,ENST00000222725.10,ENSG00000106003.14,LFNG
Q8N9F7,314,96.13920382165604,ENST00000284116.9,ENSG00000153982.11,GDPD1
Q9C0D0,580,61.54234482758621,ENST00000332995.12,ENSG00000112137.19,PHACTR1
Q5SQQ9,334,63.48778443113768,ENST00000369206.6,ENSG00000148704.13,VAX1
Q9Y3C1,178,86.33623595505617,ENST00000614830.5,ENSG00000048162.22,NOP16
Q9HA92,442,90.19450226244348,ENST00000258955.7,ENSG00000136444.10,RSAD1
Q16674,131,86.36725190839697,ENST00000263369.4,ENSG00000261857.7,MIA
P50591,281,81.87370106761558,ENST00000241261.7,ENSG00000121858.11,TNFSF10
Q8IY57,180,68.1147222222223,ENST00000534854.7,ENSG00000015153.15,YAF2
Q5TAB7,128,61.98226562499999,ENST00000369689.6,ENSG00000203877.9,RIPPLY2
Q9BXM7,581,77.262512908778,ENST00000321556.5,ENSG00000158828.8,PINK1
Q9BST9,563,72.0449911190053,ENST00000272430.10,ENSG00000114993.17,RTKN
Q8IZS5,231,60.0360606060606,na,na,na
P49368,545,88.91974311926596,ENST00000295688.8,ENSG00000163468.15,CCT3
Q9NP64,241,71.09655601659753,ENST00000344147.10,ENSG00000121766.16,ZCCHC17
P05186,524,93.32194656488554,ENST00000374840.8,ENSG00000162551.14,ALPL
O00764,312,95.78820512820516,ENST00000291565.9,ENSG00000160209.19,PDXK
Q9H0F5,515,52.890291262135946,ENST00000259605.11,ENSG00000137075.18,RNF38
Q15007,396,71.56886363636363,ENST00000621533.5,ENSG00000146457.16,WTAP
Q7Z4G1,85,85.45352941176466,ENST00000682242.1,ENSG00000188243.14,COMMD6
Q53RY4,240,77.23799999999999,ENST00000288873.7,ENSG00000157992.12,KRTCAP3
P13861,404,83.20905940594055,ENST00000265563.13,ENSG00000114302.16,PRKAR2A
Q9Y6R9,512,70.94378906249999,ENST00000595358.5,ENSG00000104983.8,CCDC61
O43679,373,73.07466487935659,ENST00000304523.10,ENSG00000169744.13,LDB2
Q96A33,483,77.02182194616972,ENST00000225726.10,ENSG00000108588.15,CCDC47
Q9BRV8,207,85.05898550724636,ENST00000060969.6,ENSG00000052723.12,SIKE1
Q9BQ16,436,66.00275229357798,ENST00000357154.7,ENSG00000196104.11,SPOCK3
Q13829,316,79.71993670886073,ENST00000226225.7,ENSG00000109079.10,TNFAIP1
Q15287,305,62.63960655737701,ENST00000320225.10,ENSG00000205937.12,RNPS1
P11712,490,92.6675918367348,ENST00000260682.8,ENSG00000138109.11,CYP2C9
Q9BZS1,431,56.50600928074243,ENST00000376207.10,ENSG00000049768.17,FOXP3
Q06547,395,68.42088607594935,ENST00000220429.12,ENSG00000104064.18,GABPB1
O43670,478,60.46259414225948,ENST00000321233.10,ENSG00000010244.19,ZNF207
Q6ZN11,406,65.66945812807887,ENST00000627814.3,ENSG00000188227.14,ZNF793
Q96H86,408,69.71340686274515,ENST00000252797.6,ENSG00000169951.10,ZNF764
P05026,303,89.31221122112215,ENST00000367815.9,ENSG00000143153.14,ATP1B1
O43294,461,70.63334056399128,ENST00000394863.8,ENSG00000140682.19,TGFB1I1
Q6ZMD2,512,84.40976562500013,ENST00000355530.7,ENSG00000182557.8,SPNS3
Q8WVN8,375,82.93981333333338,ENST00000267938.9,ENSG00000140367.12,UBE2Q2
Q12794,435,93.96756321839084,ENST00000395144.7,ENSG00000114378.17,HYAL1
Q9NRN5,406,86.657315270936,ENST00000320334.5,ENSG00000116774.12,OLFML3
Q9NSE2,258,71.96689922480618,ENST00000348721.4,ENSG00000114737.16,CISH
P78314,561,65.51725490196075,ENST00000503393.8,ENSG00000087266.17,SH3BP2
Q96A00,147,60.63163265306124,ENST00000301242.9,ENSG00000167641.11,PPP1R14A
Q9BUB5,465,71.31735483870978,ENST00000649800.1,ENSG00000079277.22,MKNK1
P84101,59,81.61067796610168,ENST00000249786.9,ENSG00000140264.21,SERF2
Q96FT9,208,63.55850961538464,ENST00000314067.11,ENSG00000119650.13,IFT43
O60449,6872,74.16082799767138,ENST00000263636.5,ENSG00000054219.11,LY75
Q99538,433,94.09420323325632,ENST00000334869.9,ENSG00000100600.15,LGMN
Q7Z569,592,77.18815878378383,ENST00000419234.9,ENSG00000089234.16,BRAP
Q8WTV1,239,70.60937238493723,ENST00000054650.9,ENSG00000041988.16,THAP3
Q9H867,229,92.46484716157208,ENST00000395860.7,ENSG00000100483.14,VCPKMT
Q96LL3,132,64.48083333333331,ENST00000300575.6,ENSG00000167194.8,C16orf92
Q92963,219,86.98360730593603,ENST00000368323.8,ENSG00000143622.11,RIT1
P24752,427,95.32077283372364,ENST00000265838.9,ENSG00000075239.14,ACAT1
P50897,306,91.60379084967326,ENST00000642050.2,ENSG00000131238.18,PPT1
O00478,584,82.64635273972605,ENST00000244519.7,ENSG00000111801.16,BTN3A3
Q9HAT1,526,68.69655893536128,ENST00000309664.10,ENSG00000140506.17,LMAN1L
Q9Y225,148,70.37979729729729,ENST00000358395.11,ENSG00000101236.17,RNF24
P56134,94,74.17978723404255,ENST00000292475.8,ENSG00000241468.8,ATP5MF
Q96DU3,332,76.49557228915663,ENST00000368057.8,ENSG00000162739.14,SLAMF6
O95256,599,77.73731218697831,ENST00000687160.1,ENSG00000115607.10,IL18RAP
Q8NBB4,408,57.2963235294118,ENST00000282326.6,ENSG00000152467.10,ZSCAN1
Q96C92,435,64.94572413793101,ENST00000357365.8,ENSG00000165689.17,ENTR1
Q5JW98,314,74.78353503184712,ENST00000368596.4,ENSG00000164451.14,CALHM4
Q96JD6,320,93.0463125,ENST00000298375.12,ENSG00000165568.18,AKR1E2
Q9BUN1,341,52.44621700879765,ENST00000368926.6,ENSG00000143443.10,C1orf56
Q6IPW1,123,64.27349593495937,ENST00000623205.2,ENSG00000180425.11,C11orf71
Q53RD9,439,81.83323462414579,ENST00000331203.7,ENSG00000144152.13,FBLN7
Q7Z5L9,587,55.74541737649067,ENST00000366609.4,ENSG00000168264.11,IRF2BP2
P79522,188,60.46478723404254,ENST00000376560.8,ENSG00000204576.12,PRR3
Q9UBV4,365,89.40690410958904,ENST00000222462.3,ENSG00000002745.13,WNT16
Q8N682,238,95.06327731092438,ENST00000258534.13,ENSG00000136048.14,DRAM1
Q969X5,290,89.40172413793105,ENST00000393784.8,ENSG00000113719.17,ERGIC1
P78358,180,64.90561111111114,ENST00000599837.3,ENSG00000268651.4,CTAG1A
P55036,377,72.06880636604771,ENST00000368884.8,ENSG00000159352.16,PSMD4
Q8IYM9,498,85.42036144578321,ENST00000379965.8,ENSG00000132274.16,TRIM22
Q6ZNE5,492,73.49030487804883,ENST00000247178.6,ENSG00000126775.9,ATG14
Q96L11,122,61.16163934426231,ENST00000409607.5,ENSG00000165131.8,LLCFC1
Q9NZH5,202,63.04039603960397,na,na,na
Q6P9G9,518,60.87418918918922,ENST00000339249.5,ENSG00000173275.13,ZNF449
Q9UKA9,531,71.87291902071566,ENST00000674951.1,ENSG00000117569.19,PTBP2
Q6UXD7,560,74.35994642857145,ENST00000404286.6,ENSG00000169026.13,SLC49A3
Q86VN1,386,83.06968911917102,ENST00000378060.9,ENSG00000136100.14,VPS36
Q92185,356,88.38084269662924,ENST00000396037.9,ENSG00000111728.11,ST8SIA1
P15428,266,96.75887218045116,ENST00000296522.11,ENSG00000164120.14,HPGD
P34949,423,96.6777541371158,ENST00000352410.9,ENSG00000178802.18,MPI
